rules,cost-filter,sub-prog,split-phase,bench,id,variable,value
time-ablation/rules-t-600.json,0,True,,2d-conv,61,time,0.039986610412597656
time-ablation/rules-t-600.json,0,True,,2d-conv,61,cost,888.924
time-ablation/rules-t-600.json,0,True,,2d-conv,61,phase_1_n,0
time-ablation/rules-t-600.json,0,True,,2d-conv,61,phase_2_n,11
time-ablation/rules-t-600.json,0,True,,2d-conv,61,phase_3_n,0
time-ablation/rules-t-600.json,0,True,,2d-conv,61,impr_cost,
time-ablation/rules-t-600.json,0,True,,mat-mul,62,time,0.04067802429199219
time-ablation/rules-t-600.json,0,True,,mat-mul,62,cost,4.156000000000001
time-ablation/rules-t-600.json,0,True,,mat-mul,62,phase_1_n,0
time-ablation/rules-t-600.json,0,True,,mat-mul,62,phase_2_n,11
time-ablation/rules-t-600.json,0,True,,mat-mul,62,phase_3_n,0
time-ablation/rules-t-600.json,0,True,,mat-mul,62,impr_cost,
time-ablation/rules-t-600.json,0,False,auto,q-prod,63,time,0.04093456268310547
time-ablation/rules-t-600.json,0,False,auto,q-prod,63,cost,313.884
time-ablation/rules-t-600.json,0,False,auto,q-prod,63,phase_1_n,5
time-ablation/rules-t-600.json,0,False,auto,q-prod,63,phase_2_n,5
time-ablation/rules-t-600.json,0,False,auto,q-prod,63,phase_3_n,1
time-ablation/rules-t-600.json,0,False,auto,q-prod,63,impr_cost,
time-ablation/rules-t-600.json,0,False,auto,2d-conv,64,time,0.041326284408569336
time-ablation/rules-t-600.json,0,False,auto,2d-conv,64,cost,888.924
time-ablation/rules-t-600.json,0,False,auto,2d-conv,64,phase_1_n,5
time-ablation/rules-t-600.json,0,False,auto,2d-conv,64,phase_2_n,5
time-ablation/rules-t-600.json,0,False,auto,2d-conv,64,phase_3_n,1
time-ablation/rules-t-600.json,0,False,auto,2d-conv,64,impr_cost,
time-ablation/rules-t-600.json,0,False,auto,mat-mul,65,time,0.039092302322387695
time-ablation/rules-t-600.json,0,False,auto,mat-mul,65,cost,6.155999999999999
time-ablation/rules-t-600.json,0,False,auto,mat-mul,65,phase_1_n,5
time-ablation/rules-t-600.json,0,False,auto,mat-mul,65,phase_2_n,5
time-ablation/rules-t-600.json,0,False,auto,mat-mul,65,phase_3_n,1
time-ablation/rules-t-600.json,0,False,auto,mat-mul,65,impr_cost,
time-ablation/rules-t-600.json,0,False,handwritten,q-prod,66,time,0.03889942169189453
time-ablation/rules-t-600.json,0,False,handwritten,q-prod,66,cost,-1.0
time-ablation/rules-t-600.json,0,False,handwritten,q-prod,66,phase_1_n,
time-ablation/rules-t-600.json,0,False,handwritten,q-prod,66,phase_2_n,
time-ablation/rules-t-600.json,0,False,handwritten,q-prod,66,phase_3_n,
time-ablation/rules-t-600.json,0,False,handwritten,q-prod,66,impr_cost,
time-ablation/rules-t-600.json,0,False,handwritten,2d-conv,67,time,0.038735151290893555
time-ablation/rules-t-600.json,0,False,handwritten,2d-conv,67,cost,-1.0
time-ablation/rules-t-600.json,0,False,handwritten,2d-conv,67,phase_1_n,
time-ablation/rules-t-600.json,0,False,handwritten,2d-conv,67,phase_2_n,
time-ablation/rules-t-600.json,0,False,handwritten,2d-conv,67,phase_3_n,
time-ablation/rules-t-600.json,0,False,handwritten,2d-conv,67,impr_cost,
time-ablation/rules-t-600.json,0,False,handwritten,mat-mul,68,time,0.038318634033203125
time-ablation/rules-t-600.json,0,False,handwritten,mat-mul,68,cost,-1.0
time-ablation/rules-t-600.json,0,False,handwritten,mat-mul,68,phase_1_n,
time-ablation/rules-t-600.json,0,False,handwritten,mat-mul,68,phase_2_n,
time-ablation/rules-t-600.json,0,False,handwritten,mat-mul,68,phase_3_n,
time-ablation/rules-t-600.json,0,False,handwritten,mat-mul,68,impr_cost,
time-ablation/rules-t-600.json,0,False,,q-prod,69,time,0.04086160659790039
time-ablation/rules-t-600.json,0,False,,q-prod,69,cost,311.884
time-ablation/rules-t-600.json,0,False,,q-prod,69,phase_1_n,0
time-ablation/rules-t-600.json,0,False,,q-prod,69,phase_2_n,11
time-ablation/rules-t-600.json,0,False,,q-prod,69,phase_3_n,0
time-ablation/rules-t-600.json,0,False,,q-prod,69,impr_cost,
time-ablation/rules-t-600.json,0,False,,2d-conv,70,time,0.040961503982543945
time-ablation/rules-t-600.json,0,False,,2d-conv,70,cost,888.924
time-ablation/rules-t-600.json,0,False,,2d-conv,70,phase_1_n,0
time-ablation/rules-t-600.json,0,False,,2d-conv,70,phase_2_n,11
time-ablation/rules-t-600.json,0,False,,2d-conv,70,phase_3_n,0
time-ablation/rules-t-600.json,0,False,,2d-conv,70,impr_cost,
time-ablation/rules-t-600.json,0,False,,mat-mul,71,time,0.039113521575927734
time-ablation/rules-t-600.json,0,False,,mat-mul,71,cost,4.156000000000001
time-ablation/rules-t-600.json,0,False,,mat-mul,71,phase_1_n,0
time-ablation/rules-t-600.json,0,False,,mat-mul,71,phase_2_n,11
time-ablation/rules-t-600.json,0,False,,mat-mul,71,phase_3_n,0
time-ablation/rules-t-600.json,0,False,,mat-mul,71,impr_cost,
time-ablation/rules-t-600.json,5,True,auto,q-prod,72,time,0.0408170223236084
time-ablation/rules-t-600.json,5,True,auto,q-prod,72,cost,316.359
time-ablation/rules-t-600.json,5,True,auto,q-prod,72,phase_1_n,0
time-ablation/rules-t-600.json,5,True,auto,q-prod,72,phase_2_n,5
time-ablation/rules-t-600.json,5,True,auto,q-prod,72,phase_3_n,0
time-ablation/rules-t-600.json,5,True,auto,q-prod,72,impr_cost,
time-ablation/rules-t-600.json,5,True,auto,2d-conv,73,time,0.04004812240600586
time-ablation/rules-t-600.json,5,True,auto,2d-conv,73,cost,889.7159999999999
time-ablation/rules-t-600.json,5,True,auto,2d-conv,73,phase_1_n,0
time-ablation/rules-t-600.json,5,True,auto,2d-conv,73,phase_2_n,5
time-ablation/rules-t-600.json,5,True,auto,2d-conv,73,phase_3_n,0
time-ablation/rules-t-600.json,5,True,auto,2d-conv,73,impr_cost,
time-ablation/rules-t-600.json,5,True,auto,mat-mul,74,time,0.0395815372467041
time-ablation/rules-t-600.json,5,True,auto,mat-mul,74,cost,6.948
time-ablation/rules-t-600.json,5,True,auto,mat-mul,74,phase_1_n,0
time-ablation/rules-t-600.json,5,True,auto,mat-mul,74,phase_2_n,5
time-ablation/rules-t-600.json,5,True,auto,mat-mul,74,phase_3_n,0
time-ablation/rules-t-600.json,5,True,auto,mat-mul,74,impr_cost,
time-ablation/rules-t-600.json,5,True,handwritten,q-prod,75,time,0.03920292854309082
time-ablation/rules-t-600.json,5,True,handwritten,q-prod,75,cost,-1.0
time-ablation/rules-t-600.json,5,True,handwritten,q-prod,75,phase_1_n,
time-ablation/rules-t-600.json,5,True,handwritten,q-prod,75,phase_2_n,
time-ablation/rules-t-600.json,5,True,handwritten,q-prod,75,phase_3_n,
time-ablation/rules-t-600.json,5,True,handwritten,q-prod,75,impr_cost,
time-ablation/rules-t-600.json,5,True,handwritten,2d-conv,76,time,0.03898763656616211
time-ablation/rules-t-600.json,5,True,handwritten,2d-conv,76,cost,-1.0
time-ablation/rules-t-600.json,5,True,handwritten,2d-conv,76,phase_1_n,
time-ablation/rules-t-600.json,5,True,handwritten,2d-conv,76,phase_2_n,
time-ablation/rules-t-600.json,5,True,handwritten,2d-conv,76,phase_3_n,
time-ablation/rules-t-600.json,5,True,handwritten,2d-conv,76,impr_cost,
time-ablation/rules-t-600.json,5,True,handwritten,mat-mul,77,time,0.03839254379272461
time-ablation/rules-t-600.json,5,True,handwritten,mat-mul,77,cost,-1.0
time-ablation/rules-t-600.json,5,True,handwritten,mat-mul,77,phase_1_n,
time-ablation/rules-t-600.json,5,True,handwritten,mat-mul,77,phase_2_n,
time-ablation/rules-t-600.json,5,True,handwritten,mat-mul,77,phase_3_n,
time-ablation/rules-t-600.json,5,True,handwritten,mat-mul,77,impr_cost,
time-ablation/rules-t-600.json,5,True,,q-prod,78,time,0.04080343246459961
time-ablation/rules-t-600.json,5,True,,q-prod,78,cost,316.359
time-ablation/rules-t-600.json,5,True,,q-prod,78,phase_1_n,0
time-ablation/rules-t-600.json,5,True,,q-prod,78,phase_2_n,5
time-ablation/rules-t-600.json,5,True,,q-prod,78,phase_3_n,0
time-ablation/rules-t-600.json,5,True,,q-prod,78,impr_cost,
time-ablation/rules-t-600.json,5,True,,2d-conv,79,time,0.040582895278930664
time-ablation/rules-t-600.json,5,True,,2d-conv,79,cost,889.7159999999999
time-ablation/rules-t-600.json,5,True,,2d-conv,79,phase_1_n,0
time-ablation/rules-t-600.json,5,True,,2d-conv,79,phase_2_n,5
time-ablation/rules-t-600.json,5,True,,2d-conv,79,phase_3_n,0
time-ablation/rules-t-600.json,5,True,,2d-conv,79,impr_cost,
time-ablation/rules-t-600.json,5,True,,mat-mul,80,time,0.03885197639465332
time-ablation/rules-t-600.json,5,True,,mat-mul,80,cost,6.948
time-ablation/rules-t-600.json,5,True,,mat-mul,80,phase_1_n,0
time-ablation/rules-t-600.json,5,True,,mat-mul,80,phase_2_n,5
time-ablation/rules-t-600.json,5,True,,mat-mul,80,phase_3_n,0
time-ablation/rules-t-600.json,5,True,,mat-mul,80,impr_cost,
time-ablation/rules-t-600.json,5,False,auto,q-prod,81,time,0.0409550666809082
time-ablation/rules-t-600.json,5,False,auto,q-prod,81,cost,316.359
time-ablation/rules-t-600.json,5,False,auto,q-prod,81,phase_1_n,0
time-ablation/rules-t-600.json,5,False,auto,q-prod,81,phase_2_n,5
time-ablation/rules-t-600.json,5,False,auto,q-prod,81,phase_3_n,0
time-ablation/rules-t-600.json,5,False,auto,q-prod,81,impr_cost,
time-ablation/rules-t-600.json,5,False,auto,2d-conv,82,time,0.039824485778808594
time-ablation/rules-t-600.json,5,False,auto,2d-conv,82,cost,889.7159999999999
time-ablation/rules-t-600.json,5,False,auto,2d-conv,82,phase_1_n,0
time-ablation/rules-t-600.json,5,False,auto,2d-conv,82,phase_2_n,5
time-ablation/rules-t-600.json,5,False,auto,2d-conv,82,phase_3_n,0
time-ablation/rules-t-600.json,5,False,auto,2d-conv,82,impr_cost,
time-ablation/rules-t-600.json,5,False,auto,mat-mul,83,time,0.03874564170837402
time-ablation/rules-t-600.json,5,False,auto,mat-mul,83,cost,6.948
time-ablation/rules-t-600.json,5,False,auto,mat-mul,83,phase_1_n,0
time-ablation/rules-t-600.json,5,False,auto,mat-mul,83,phase_2_n,5
time-ablation/rules-t-600.json,5,False,auto,mat-mul,83,phase_3_n,0
time-ablation/rules-t-600.json,5,False,auto,mat-mul,83,impr_cost,
time-ablation/rules-t-600.json,5,False,handwritten,q-prod,84,time,0.0388636589050293
time-ablation/rules-t-600.json,5,False,handwritten,q-prod,84,cost,-1.0
time-ablation/rules-t-600.json,5,False,handwritten,q-prod,84,phase_1_n,
time-ablation/rules-t-600.json,5,False,handwritten,q-prod,84,phase_2_n,
time-ablation/rules-t-600.json,5,False,handwritten,q-prod,84,phase_3_n,
time-ablation/rules-t-600.json,5,False,handwritten,q-prod,84,impr_cost,
time-ablation/rules-t-600.json,5,False,handwritten,2d-conv,85,time,0.03932380676269531
time-ablation/rules-t-600.json,5,False,handwritten,2d-conv,85,cost,-1.0
time-ablation/rules-t-600.json,5,False,handwritten,2d-conv,85,phase_1_n,
time-ablation/rules-t-600.json,5,False,handwritten,2d-conv,85,phase_2_n,
time-ablation/rules-t-600.json,5,False,handwritten,2d-conv,85,phase_3_n,
time-ablation/rules-t-600.json,5,False,handwritten,2d-conv,85,impr_cost,
time-ablation/rules-t-600.json,5,False,handwritten,mat-mul,86,time,0.03878927230834961
time-ablation/rules-t-600.json,5,False,handwritten,mat-mul,86,cost,-1.0
time-ablation/rules-t-600.json,5,False,handwritten,mat-mul,86,phase_1_n,
time-ablation/rules-t-600.json,5,False,handwritten,mat-mul,86,phase_2_n,
time-ablation/rules-t-600.json,5,False,handwritten,mat-mul,86,phase_3_n,
time-ablation/rules-t-600.json,5,False,handwritten,mat-mul,86,impr_cost,
time-ablation/rules-t-600.json,5,False,,q-prod,87,time,0.04079937934875488
time-ablation/rules-t-600.json,5,False,,q-prod,87,cost,316.359
time-ablation/rules-t-600.json,5,False,,q-prod,87,phase_1_n,0
time-ablation/rules-t-600.json,5,False,,q-prod,87,phase_2_n,5
time-ablation/rules-t-600.json,5,False,,q-prod,87,phase_3_n,0
time-ablation/rules-t-600.json,5,False,,q-prod,87,impr_cost,
time-ablation/rules-t-600.json,5,False,,2d-conv,88,time,0.039977073669433594
time-ablation/rules-t-600.json,5,False,,2d-conv,88,cost,889.7159999999999
time-ablation/rules-t-600.json,5,False,,2d-conv,88,phase_1_n,0
time-ablation/rules-t-600.json,5,False,,2d-conv,88,phase_2_n,5
time-ablation/rules-t-600.json,5,False,,2d-conv,88,phase_3_n,0
time-ablation/rules-t-600.json,5,False,,2d-conv,88,impr_cost,
time-ablation/rules-t-600.json,5,False,,mat-mul,89,time,0.03912520408630371
time-ablation/rules-t-600.json,5,False,,mat-mul,89,cost,6.948
time-ablation/rules-t-600.json,5,False,,mat-mul,89,phase_1_n,0
time-ablation/rules-t-600.json,5,False,,mat-mul,89,phase_2_n,5
time-ablation/rules-t-600.json,5,False,,mat-mul,89,phase_3_n,0
time-ablation/rules-t-600.json,5,False,,mat-mul,89,impr_cost,
time-ablation/rules-t-600.json,,True,auto,q-prod,90,time,121.66441416740417
time-ablation/rules-t-600.json,,True,auto,q-prod,90,cost,-1.0
time-ablation/rules-t-600.json,,True,auto,q-prod,90,phase_1_n,3342
time-ablation/rules-t-600.json,,True,auto,q-prod,90,phase_2_n,
time-ablation/rules-t-600.json,,True,auto,q-prod,90,phase_3_n,
time-ablation/rules-t-600.json,,True,auto,q-prod,90,impr_cost,
time-ablation/rules-t-600.json,,True,auto,2d-conv,91,time,85.46019268035889
time-ablation/rules-t-600.json,,True,auto,2d-conv,91,cost,-1.0
time-ablation/rules-t-600.json,,True,auto,2d-conv,91,phase_1_n,3342
time-ablation/rules-t-600.json,,True,auto,2d-conv,91,phase_2_n,
time-ablation/rules-t-600.json,,True,auto,2d-conv,91,phase_3_n,
time-ablation/rules-t-600.json,,True,auto,2d-conv,91,impr_cost,
time-ablation/rules-t-600.json,,True,auto,mat-mul,92,time,259.61931252479553
time-ablation/rules-t-600.json,,True,auto,mat-mul,92,cost,-1.0
time-ablation/rules-t-600.json,,True,auto,mat-mul,92,phase_1_n,3342
time-ablation/rules-t-600.json,,True,auto,mat-mul,92,phase_2_n,
time-ablation/rules-t-600.json,,True,auto,mat-mul,92,phase_3_n,
time-ablation/rules-t-600.json,,True,auto,mat-mul,92,impr_cost,
time-ablation/rules-t-600.json,,True,handwritten,q-prod,93,time,0.041520118713378906
time-ablation/rules-t-600.json,,True,handwritten,q-prod,93,cost,-1.0
time-ablation/rules-t-600.json,,True,handwritten,q-prod,93,phase_1_n,
time-ablation/rules-t-600.json,,True,handwritten,q-prod,93,phase_2_n,
time-ablation/rules-t-600.json,,True,handwritten,q-prod,93,phase_3_n,
time-ablation/rules-t-600.json,,True,handwritten,q-prod,93,impr_cost,
time-ablation/rules-t-600.json,,True,handwritten,2d-conv,94,time,0.030516862869262695
time-ablation/rules-t-600.json,,True,handwritten,2d-conv,94,cost,-1.0
time-ablation/rules-t-600.json,,True,handwritten,2d-conv,94,phase_1_n,
time-ablation/rules-t-600.json,,True,handwritten,2d-conv,94,phase_2_n,
time-ablation/rules-t-600.json,,True,handwritten,2d-conv,94,phase_3_n,
time-ablation/rules-t-600.json,,True,handwritten,2d-conv,94,impr_cost,
time-ablation/rules-t-600.json,,True,handwritten,mat-mul,95,time,0.029906272888183594
time-ablation/rules-t-600.json,,True,handwritten,mat-mul,95,cost,-1.0
time-ablation/rules-t-600.json,,True,handwritten,mat-mul,95,phase_1_n,
time-ablation/rules-t-600.json,,True,handwritten,mat-mul,95,phase_2_n,
time-ablation/rules-t-600.json,,True,handwritten,mat-mul,95,phase_3_n,
time-ablation/rules-t-600.json,,True,handwritten,mat-mul,95,impr_cost,
time-ablation/rules-t-600.json,,True,,q-prod,96,time,56.607187271118164
time-ablation/rules-t-600.json,,True,,q-prod,96,cost,-1.0
time-ablation/rules-t-600.json,,True,,q-prod,96,phase_1_n,0
time-ablation/rules-t-600.json,,True,,q-prod,96,phase_2_n,3460
time-ablation/rules-t-600.json,,True,,q-prod,96,phase_3_n,
time-ablation/rules-t-600.json,,True,,q-prod,96,impr_cost,
time-ablation/rules-t-600.json,,True,,2d-conv,97,time,60.17231273651123
time-ablation/rules-t-600.json,,True,,2d-conv,97,cost,-1.0
time-ablation/rules-t-600.json,,True,,2d-conv,97,phase_1_n,0
time-ablation/rules-t-600.json,,True,,2d-conv,97,phase_2_n,3460
time-ablation/rules-t-600.json,,True,,2d-conv,97,phase_3_n,
time-ablation/rules-t-600.json,,True,,2d-conv,97,impr_cost,
time-ablation/rules-t-600.json,,True,,mat-mul,98,time,3407.609074831009
time-ablation/rules-t-600.json,,True,,mat-mul,98,cost,-1.0
time-ablation/rules-t-600.json,,True,,mat-mul,98,phase_1_n,0
time-ablation/rules-t-600.json,,True,,mat-mul,98,phase_2_n,3460
time-ablation/rules-t-600.json,,True,,mat-mul,98,phase_3_n,
time-ablation/rules-t-600.json,,True,,mat-mul,98,impr_cost,
time-ablation/rules-t-600.json,,False,auto,q-prod,99,time,90.39406633377075
time-ablation/rules-t-600.json,,False,auto,q-prod,99,cost,-1.0
time-ablation/rules-t-600.json,,False,auto,q-prod,99,phase_1_n,3342
time-ablation/rules-t-600.json,,False,auto,q-prod,99,phase_2_n,
time-ablation/rules-t-600.json,,False,auto,q-prod,99,phase_3_n,
time-ablation/rules-t-600.json,,False,auto,q-prod,99,impr_cost,
time-ablation/rules-t-600.json,,False,auto,2d-conv,100,time,95.88630247116089
time-ablation/rules-t-600.json,,False,auto,2d-conv,100,cost,-1.0
time-ablation/rules-t-600.json,,False,auto,2d-conv,100,phase_1_n,3342
time-ablation/rules-t-600.json,,False,auto,2d-conv,100,phase_2_n,
time-ablation/rules-t-600.json,,False,auto,2d-conv,100,phase_3_n,
time-ablation/rules-t-600.json,,False,auto,2d-conv,100,impr_cost,
time-ablation/rules-t-600.json,,False,auto,mat-mul,101,time,230.90197563171387
time-ablation/rules-t-600.json,,False,auto,mat-mul,101,cost,-1.0
time-ablation/rules-t-600.json,,False,auto,mat-mul,101,phase_1_n,3342
time-ablation/rules-t-600.json,,False,auto,mat-mul,101,phase_2_n,
time-ablation/rules-t-600.json,,False,auto,mat-mul,101,phase_3_n,
time-ablation/rules-t-600.json,,False,auto,mat-mul,101,impr_cost,
time-ablation/rules-t-600.json,,False,handwritten,q-prod,102,time,0.05145549774169922
time-ablation/rules-t-600.json,,False,handwritten,q-prod,102,cost,-1.0
time-ablation/rules-t-600.json,,False,handwritten,q-prod,102,phase_1_n,
time-ablation/rules-t-600.json,,False,handwritten,q-prod,102,phase_2_n,
time-ablation/rules-t-600.json,,False,handwritten,q-prod,102,phase_3_n,
time-ablation/rules-t-600.json,,False,handwritten,q-prod,102,impr_cost,
time-ablation/rules-t-600.json,,False,handwritten,2d-conv,103,time,0.030434608459472656
time-ablation/rules-t-600.json,,False,handwritten,2d-conv,103,cost,-1.0
time-ablation/rules-t-600.json,,False,handwritten,2d-conv,103,phase_1_n,
time-ablation/rules-t-600.json,,False,handwritten,2d-conv,103,phase_2_n,
time-ablation/rules-t-600.json,,False,handwritten,2d-conv,103,phase_3_n,
time-ablation/rules-t-600.json,,False,handwritten,2d-conv,103,impr_cost,
time-ablation/rules-t-600.json,,False,handwritten,mat-mul,104,time,0.029604434967041016
time-ablation/rules-t-600.json,,False,handwritten,mat-mul,104,cost,-1.0
time-ablation/rules-t-600.json,,False,handwritten,mat-mul,104,phase_1_n,
time-ablation/rules-t-600.json,,False,handwritten,mat-mul,104,phase_2_n,
time-ablation/rules-t-600.json,,False,handwritten,mat-mul,104,phase_3_n,
time-ablation/rules-t-600.json,,False,handwritten,mat-mul,104,impr_cost,
time-ablation/rules-t-600.json,,False,,q-prod,105,time,55.57813024520874
time-ablation/rules-t-600.json,,False,,q-prod,105,cost,-1.0
time-ablation/rules-t-600.json,,False,,q-prod,105,phase_1_n,0
time-ablation/rules-t-600.json,,False,,q-prod,105,phase_2_n,3460
time-ablation/rules-t-600.json,,False,,q-prod,105,phase_3_n,
time-ablation/rules-t-600.json,,False,,q-prod,105,impr_cost,
time-ablation/rules-t-600.json,,False,,2d-conv,106,time,55.980419397354126
time-ablation/rules-t-600.json,,False,,2d-conv,106,cost,-1.0
time-ablation/rules-t-600.json,,False,,2d-conv,106,phase_1_n,0
time-ablation/rules-t-600.json,,False,,2d-conv,106,phase_2_n,3460
time-ablation/rules-t-600.json,,False,,2d-conv,106,phase_3_n,
time-ablation/rules-t-600.json,,False,,2d-conv,106,impr_cost,
time-ablation/rules-t-600.json,,False,,mat-mul,107,time,3413.7620017528534
time-ablation/rules-t-600.json,,False,,mat-mul,107,cost,-1.0
time-ablation/rules-t-600.json,,False,,mat-mul,107,phase_1_n,0
time-ablation/rules-t-600.json,,False,,mat-mul,107,phase_2_n,3460
time-ablation/rules-t-600.json,,False,,mat-mul,107,phase_3_n,
time-ablation/rules-t-600.json,,False,,mat-mul,107,impr_cost,
time-ablation/rules-t-6000.json,0,True,auto,q-prod,108,time,0.06627297401428223
time-ablation/rules-t-6000.json,0,True,auto,q-prod,108,cost,313.884
time-ablation/rules-t-6000.json,0,True,auto,q-prod,108,phase_1_n,11
time-ablation/rules-t-6000.json,0,True,auto,q-prod,108,phase_2_n,5
time-ablation/rules-t-6000.json,0,True,auto,q-prod,108,phase_3_n,1
time-ablation/rules-t-6000.json,0,True,auto,q-prod,108,impr_cost,
time-ablation/rules-t-6000.json,0,True,auto,2d-conv,109,time,0.05445671081542969
time-ablation/rules-t-6000.json,0,True,auto,2d-conv,109,cost,888.924
time-ablation/rules-t-6000.json,0,True,auto,2d-conv,109,phase_1_n,11
time-ablation/rules-t-6000.json,0,True,auto,2d-conv,109,phase_2_n,5
time-ablation/rules-t-6000.json,0,True,auto,2d-conv,109,phase_3_n,1
time-ablation/rules-t-6000.json,0,True,auto,2d-conv,109,impr_cost,
time-ablation/rules-t-6000.json,0,True,auto,mat-mul,110,time,0.05413365364074707
time-ablation/rules-t-6000.json,0,True,auto,mat-mul,110,cost,6.155999999999999
time-ablation/rules-t-6000.json,0,True,auto,mat-mul,110,phase_1_n,11
time-ablation/rules-t-6000.json,0,True,auto,mat-mul,110,phase_2_n,5
time-ablation/rules-t-6000.json,0,True,auto,mat-mul,110,phase_3_n,1
time-ablation/rules-t-6000.json,0,True,auto,mat-mul,110,impr_cost,
time-ablation/rules-t-6000.json,0,True,handwritten,q-prod,111,time,0.05341815948486328
time-ablation/rules-t-6000.json,0,True,handwritten,q-prod,111,cost,-1.0
time-ablation/rules-t-6000.json,0,True,handwritten,q-prod,111,phase_1_n,
time-ablation/rules-t-6000.json,0,True,handwritten,q-prod,111,phase_2_n,
time-ablation/rules-t-6000.json,0,True,handwritten,q-prod,111,phase_3_n,
time-ablation/rules-t-6000.json,0,True,handwritten,q-prod,111,impr_cost,
time-ablation/rules-t-6000.json,0,True,handwritten,2d-conv,112,time,0.05238008499145508
time-ablation/rules-t-6000.json,0,True,handwritten,2d-conv,112,cost,-1.0
time-ablation/rules-t-6000.json,0,True,handwritten,2d-conv,112,phase_1_n,
time-ablation/rules-t-6000.json,0,True,handwritten,2d-conv,112,phase_2_n,
time-ablation/rules-t-6000.json,0,True,handwritten,2d-conv,112,phase_3_n,
time-ablation/rules-t-6000.json,0,True,handwritten,2d-conv,112,impr_cost,
time-ablation/rules-t-6000.json,0,True,handwritten,mat-mul,113,time,0.05256390571594238
time-ablation/rules-t-6000.json,0,True,handwritten,mat-mul,113,cost,-1.0
time-ablation/rules-t-6000.json,0,True,handwritten,mat-mul,113,phase_1_n,
time-ablation/rules-t-6000.json,0,True,handwritten,mat-mul,113,phase_2_n,
time-ablation/rules-t-6000.json,0,True,handwritten,mat-mul,113,phase_3_n,
time-ablation/rules-t-6000.json,0,True,handwritten,mat-mul,113,impr_cost,
time-ablation/rules-t-6000.json,0,True,,q-prod,114,time,0.05452680587768555
time-ablation/rules-t-6000.json,0,True,,q-prod,114,cost,311.884
time-ablation/rules-t-6000.json,0,True,,q-prod,114,phase_1_n,0
time-ablation/rules-t-6000.json,0,True,,q-prod,114,phase_2_n,17
time-ablation/rules-t-6000.json,0,True,,q-prod,114,phase_3_n,0
time-ablation/rules-t-6000.json,0,True,,q-prod,114,impr_cost,
time-ablation/rules-t-6000.json,0,True,,2d-conv,115,time,0.053557395935058594
time-ablation/rules-t-6000.json,0,True,,2d-conv,115,cost,888.924
time-ablation/rules-t-6000.json,0,True,,2d-conv,115,phase_1_n,0
time-ablation/rules-t-6000.json,0,True,,2d-conv,115,phase_2_n,17
time-ablation/rules-t-6000.json,0,True,,2d-conv,115,phase_3_n,0
time-ablation/rules-t-6000.json,0,True,,2d-conv,115,impr_cost,
time-ablation/rules-t-6000.json,0,True,,mat-mul,116,time,0.05304360389709473
time-ablation/rules-t-6000.json,0,True,,mat-mul,116,cost,4.156000000000001
time-ablation/rules-t-6000.json,0,True,,mat-mul,116,phase_1_n,0
time-ablation/rules-t-6000.json,0,True,,mat-mul,116,phase_2_n,17
time-ablation/rules-t-6000.json,0,True,,mat-mul,116,phase_3_n,0
time-ablation/rules-t-6000.json,0,True,,mat-mul,116,impr_cost,
time-ablation/rules-t-6000.json,0,False,auto,q-prod,117,time,0.054764747619628906
time-ablation/rules-t-6000.json,0,False,auto,q-prod,117,cost,313.884
time-ablation/rules-t-6000.json,0,False,auto,q-prod,117,phase_1_n,11
time-ablation/rules-t-6000.json,0,False,auto,q-prod,117,phase_2_n,5
time-ablation/rules-t-6000.json,0,False,auto,q-prod,117,phase_3_n,1
time-ablation/rules-t-6000.json,0,False,auto,q-prod,117,impr_cost,
time-ablation/rules-t-6000.json,0,False,auto,2d-conv,118,time,0.05363035202026367
time-ablation/rules-t-6000.json,0,False,auto,2d-conv,118,cost,888.924
time-ablation/rules-t-6000.json,0,False,auto,2d-conv,118,phase_1_n,11
time-ablation/rules-t-6000.json,0,False,auto,2d-conv,118,phase_2_n,5
time-ablation/rules-t-6000.json,0,False,auto,2d-conv,118,phase_3_n,1
time-ablation/rules-t-6000.json,0,False,auto,2d-conv,118,impr_cost,
time-ablation/rules-t-6000.json,0,False,auto,mat-mul,119,time,0.05265617370605469
time-ablation/rules-t-6000.json,0,False,auto,mat-mul,119,cost,6.155999999999999
time-ablation/rules-t-6000.json,0,False,auto,mat-mul,119,phase_1_n,11
time-ablation/rules-t-6000.json,0,False,auto,mat-mul,119,phase_2_n,5
time-ablation/rules-t-6000.json,0,False,auto,mat-mul,119,phase_3_n,1
time-ablation/rules-t-6000.json,0,False,auto,mat-mul,119,impr_cost,
time-ablation/rules-t-6000.json,0,False,handwritten,q-prod,120,time,0.05306649208068848
time-ablation/rules-t-6000.json,0,False,handwritten,q-prod,120,cost,-1.0
time-ablation/rules-t-6000.json,0,False,handwritten,q-prod,120,phase_1_n,
time-ablation/rules-t-6000.json,0,False,handwritten,q-prod,120,phase_2_n,
time-ablation/rules-t-6000.json,0,False,handwritten,q-prod,120,phase_3_n,
time-ablation/rules-t-6000.json,0,False,handwritten,q-prod,120,impr_cost,
time-ablation/rules-t-6000.json,0,False,handwritten,2d-conv,121,time,0.052326202392578125
time-ablation/rules-t-6000.json,0,False,handwritten,2d-conv,121,cost,-1.0
time-ablation/rules-t-6000.json,0,False,handwritten,2d-conv,121,phase_1_n,
time-ablation/rules-t-6000.json,0,False,handwritten,2d-conv,121,phase_2_n,
time-ablation/rules-t-6000.json,0,False,handwritten,2d-conv,121,phase_3_n,
