rules,cost-filter,sub-prog,split-phase,bench,id,variable,value
,0,False,auto,q-prod,63,cost,nan
,0,False,auto,q-prod,63,phase_1_n,
,0,False,auto,q-prod,63,phase_2_n,
,0,False,auto,q-prod,63,phase_3_n,
,0,False,auto,q-prod,63,impr_cost,
,0,False,auto,2d-conv,64,time,0.0036301612854003906
,0,False,auto,2d-conv,64,cost,nan
,0,False,auto,2d-conv,64,phase_1_n,
,0,False,auto,2d-conv,64,phase_2_n,
,0,False,auto,2d-conv,64,phase_3_n,
,0,False,auto,2d-conv,64,impr_cost,
,0,False,auto,mat-mul,65,time,0.003854990005493164
,0,False,auto,mat-mul,65,cost,nan
,0,False,auto,mat-mul,65,phase_1_n,
,0,False,auto,mat-mul,65,phase_2_n,
,0,False,auto,mat-mul,65,phase_3_n,
,0,False,auto,mat-mul,65,impr_cost,
,0,False,handwritten,q-prod,66,time,0.004068851470947266
,0,False,handwritten,q-prod,66,cost,nan
,0,False,handwritten,q-prod,66,phase_1_n,
,0,False,handwritten,q-prod,66,phase_2_n,
,0,False,handwritten,q-prod,66,phase_3_n,
,0,False,handwritten,q-prod,66,impr_cost,
,0,False,handwritten,2d-conv,67,time,0.005057096481323242
,0,False,handwritten,2d-conv,67,cost,nan
,0,False,handwritten,2d-conv,67,phase_1_n,
,0,False,handwritten,2d-conv,67,phase_2_n,
,0,False,handwritten,2d-conv,67,phase_3_n,
,0,False,handwritten,2d-conv,67,impr_cost,
,0,False,handwritten,mat-mul,68,time,0.0023937225341796875
,0,False,handwritten,mat-mul,68,cost,nan
,0,False,handwritten,mat-mul,68,phase_1_n,
,0,False,handwritten,mat-mul,68,phase_2_n,
,0,False,handwritten,mat-mul,68,phase_3_n,
,0,False,handwritten,mat-mul,68,impr_cost,
,0,False,,q-prod,69,time,0.004199504852294922
,0,False,,q-prod,69,cost,nan
,0,False,,q-prod,69,phase_1_n,
,0,False,,q-prod,69,phase_2_n,
,0,False,,q-prod,69,phase_3_n,
,0,False,,q-prod,69,impr_cost,
,0,False,,2d-conv,70,time,0.0039823055267333984
,0,False,,2d-conv,70,cost,nan
,0,False,,2d-conv,70,phase_1_n,
,0,False,,2d-conv,70,phase_2_n,
,0,False,,2d-conv,70,phase_3_n,
,0,False,,2d-conv,70,impr_cost,
,0,False,,mat-mul,71,time,0.0022127628326416016
,0,False,,mat-mul,71,cost,nan
,0,False,,mat-mul,71,phase_1_n,
,0,False,,mat-mul,71,phase_2_n,
,0,False,,mat-mul,71,phase_3_n,
,0,False,,mat-mul,71,impr_cost,
,5,True,auto,q-prod,72,time,0.005771636962890625
,5,True,auto,q-prod,72,cost,nan
,5,True,auto,q-prod,72,phase_1_n,
,5,True,auto,q-prod,72,phase_2_n,
,5,True,auto,q-prod,72,phase_3_n,
,5,True,auto,q-prod,72,impr_cost,
,5,True,auto,2d-conv,73,time,0.005100250244140625
,5,True,auto,2d-conv,73,cost,nan
,5,True,auto,2d-conv,73,phase_1_n,
,5,True,auto,2d-conv,73,phase_2_n,
,5,True,auto,2d-conv,73,phase_3_n,
,5,True,auto,2d-conv,73,impr_cost,
,5,True,auto,mat-mul,74,time,0.002593994140625
,5,True,auto,mat-mul,74,cost,nan
,5,True,auto,mat-mul,74,phase_1_n,
,5,True,auto,mat-mul,74,phase_2_n,
,5,True,auto,mat-mul,74,phase_3_n,
,5,True,auto,mat-mul,74,impr_cost,
,5,True,handwritten,q-prod,75,time,0.004265546798706055
,5,True,handwritten,q-prod,75,cost,nan
,5,True,handwritten,q-prod,75,phase_1_n,
,5,True,handwritten,q-prod,75,phase_2_n,
,5,True,handwritten,q-prod,75,phase_3_n,
,5,True,handwritten,q-prod,75,impr_cost,
,5,True,handwritten,2d-conv,76,time,0.0034172534942626953
,5,True,handwritten,2d-conv,76,cost,nan
,5,True,handwritten,2d-conv,76,phase_1_n,
,5,True,handwritten,2d-conv,76,phase_2_n,
,5,True,handwritten,2d-conv,76,phase_3_n,
,5,True,handwritten,2d-conv,76,impr_cost,
,5,True,handwritten,mat-mul,77,time,0.002599954605102539
,5,True,handwritten,mat-mul,77,cost,nan
,5,True,handwritten,mat-mul,77,phase_1_n,
,5,True,handwritten,mat-mul,77,phase_2_n,
,5,True,handwritten,mat-mul,77,phase_3_n,
,5,True,handwritten,mat-mul,77,impr_cost,
,5,True,,q-prod,78,time,0.004171609878540039
,5,True,,q-prod,78,cost,nan
,5,True,,q-prod,78,phase_1_n,
,5,True,,q-prod,78,phase_2_n,
,5,True,,q-prod,78,phase_3_n,
,5,True,,q-prod,78,impr_cost,
,5,True,,2d-conv,79,time,0.0035169124603271484
,5,True,,2d-conv,79,cost,nan
,5,True,,2d-conv,79,phase_1_n,
,5,True,,2d-conv,79,phase_2_n,
,5,True,,2d-conv,79,phase_3_n,
,5,True,,2d-conv,79,impr_cost,
,5,True,,mat-mul,80,time,0.003816366195678711
,5,True,,mat-mul,80,cost,nan
,5,True,,mat-mul,80,phase_1_n,
,5,True,,mat-mul,80,phase_2_n,
,5,True,,mat-mul,80,phase_3_n,
,5,True,,mat-mul,80,impr_cost,
,5,False,auto,q-prod,81,time,0.0055925846099853516
,5,False,auto,q-prod,81,cost,nan
,5,False,auto,q-prod,81,phase_1_n,
,5,False,auto,q-prod,81,phase_2_n,
,5,False,auto,q-prod,81,phase_3_n,
,5,False,auto,q-prod,81,impr_cost,
,5,False,auto,2d-conv,82,time,0.0035266876220703125
,5,False,auto,2d-conv,82,cost,nan
,5,False,auto,2d-conv,82,phase_1_n,
,5,False,auto,2d-conv,82,phase_2_n,
,5,False,auto,2d-conv,82,phase_3_n,
,5,False,auto,2d-conv,82,impr_cost,
,5,False,auto,mat-mul,83,time,0.002285480499267578
,5,False,auto,mat-mul,83,cost,nan
,5,False,auto,mat-mul,83,phase_1_n,
,5,False,auto,mat-mul,83,phase_2_n,
,5,False,auto,mat-mul,83,phase_3_n,
,5,False,auto,mat-mul,83,impr_cost,
,5,False,handwritten,q-prod,84,time,0.0056765079498291016
,5,False,handwritten,q-prod,84,cost,nan
,5,False,handwritten,q-prod,84,phase_1_n,
,5,False,handwritten,q-prod,84,phase_2_n,
,5,False,handwritten,q-prod,84,phase_3_n,
,5,False,handwritten,q-prod,84,impr_cost,
,5,False,handwritten,2d-conv,85,time,0.005008220672607422
,5,False,handwritten,2d-conv,85,cost,nan
,5,False,handwritten,2d-conv,85,phase_1_n,
,5,False,handwritten,2d-conv,85,phase_2_n,
,5,False,handwritten,2d-conv,85,phase_3_n,
,5,False,handwritten,2d-conv,85,impr_cost,
,5,False,handwritten,mat-mul,86,time,0.002467632293701172
,5,False,handwritten,mat-mul,86,cost,nan
,5,False,handwritten,mat-mul,86,phase_1_n,
,5,False,handwritten,mat-mul,86,phase_2_n,
,5,False,handwritten,mat-mul,86,phase_3_n,
,5,False,handwritten,mat-mul,86,impr_cost,
,5,False,,q-prod,87,time,0.004024982452392578
,5,False,,q-prod,87,cost,nan
,5,False,,q-prod,87,phase_1_n,
,5,False,,q-prod,87,phase_2_n,
,5,False,,q-prod,87,phase_3_n,
,5,False,,q-prod,87,impr_cost,
,5,False,,2d-conv,88,time,0.003773212432861328
,5,False,,2d-conv,88,cost,nan
,5,False,,2d-conv,88,phase_1_n,
,5,False,,2d-conv,88,phase_2_n,
,5,False,,2d-conv,88,phase_3_n,
,5,False,,2d-conv,88,impr_cost,
,5,False,,mat-mul,89,time,0.0022335052490234375
,5,False,,mat-mul,89,cost,nan
,5,False,,mat-mul,89,phase_1_n,
,5,False,,mat-mul,89,phase_2_n,
,5,False,,mat-mul,89,phase_3_n,
,5,False,,mat-mul,89,impr_cost,
,,True,auto,q-prod,90,time,0.004225492477416992
,,True,auto,q-prod,90,cost,nan
,,True,auto,q-prod,90,phase_1_n,
,,True,auto,q-prod,90,phase_2_n,
,,True,auto,q-prod,90,phase_3_n,
,,True,auto,q-prod,90,impr_cost,
,,True,auto,2d-conv,91,time,0.005132436752319336
,,True,auto,2d-conv,91,cost,nan
,,True,auto,2d-conv,91,phase_1_n,
,,True,auto,2d-conv,91,phase_2_n,
,,True,auto,2d-conv,91,phase_3_n,
,,True,auto,2d-conv,91,impr_cost,
,,True,auto,mat-mul,92,time,0.0023088455200195312
,,True,auto,mat-mul,92,cost,nan
,,True,auto,mat-mul,92,phase_1_n,
,,True,auto,mat-mul,92,phase_2_n,
,,True,auto,mat-mul,92,phase_3_n,
,,True,auto,mat-mul,92,impr_cost,
,,True,handwritten,q-prod,93,time,0.0040340423583984375
,,True,handwritten,q-prod,93,cost,nan
,,True,handwritten,q-prod,93,phase_1_n,
,,True,handwritten,q-prod,93,phase_2_n,
,,True,handwritten,q-prod,93,phase_3_n,
,,True,handwritten,q-prod,93,impr_cost,
,,True,handwritten,2d-conv,94,time,0.0033996105194091797
,,True,handwritten,2d-conv,94,cost,nan
,,True,handwritten,2d-conv,94,phase_1_n,
,,True,handwritten,2d-conv,94,phase_2_n,
,,True,handwritten,2d-conv,94,phase_3_n,
,,True,handwritten,2d-conv,94,impr_cost,
,,True,handwritten,mat-mul,95,time,0.003929615020751953
,,True,handwritten,mat-mul,95,cost,nan
,,True,handwritten,mat-mul,95,phase_1_n,
,,True,handwritten,mat-mul,95,phase_2_n,
,,True,handwritten,mat-mul,95,phase_3_n,
,,True,handwritten,mat-mul,95,impr_cost,
,,True,,q-prod,96,time,0.005763530731201172
,,True,,q-prod,96,cost,nan
,,True,,q-prod,96,phase_1_n,
,,True,,q-prod,96,phase_2_n,
,,True,,q-prod,96,phase_3_n,
,,True,,q-prod,96,impr_cost,
,,True,,2d-conv,97,time,0.0037970542907714844
,,True,,2d-conv,97,cost,nan
,,True,,2d-conv,97,phase_1_n,
,,True,,2d-conv,97,phase_2_n,
,,True,,2d-conv,97,phase_3_n,
,,True,,2d-conv,97,impr_cost,
,,True,,mat-mul,98,time,0.0022706985473632812
,,True,,mat-mul,98,cost,nan
,,True,,mat-mul,98,phase_1_n,
,,True,,mat-mul,98,phase_2_n,
,,True,,mat-mul,98,phase_3_n,
,,True,,mat-mul,98,impr_cost,
,,False,auto,q-prod,99,time,0.005606889724731445
,,False,auto,q-prod,99,cost,nan
,,False,auto,q-prod,99,phase_1_n,
,,False,auto,q-prod,99,phase_2_n,
,,False,auto,q-prod,99,phase_3_n,
,,False,auto,q-prod,99,impr_cost,
,,False,auto,2d-conv,100,time,0.0034973621368408203
,,False,auto,2d-conv,100,cost,nan
,,False,auto,2d-conv,100,phase_1_n,
,,False,auto,2d-conv,100,phase_2_n,
,,False,auto,2d-conv,100,phase_3_n,
,,False,auto,2d-conv,100,impr_cost,
,,False,auto,mat-mul,101,time,0.002485513687133789
,,False,auto,mat-mul,101,cost,nan
,,False,auto,mat-mul,101,phase_1_n,
,,False,auto,mat-mul,101,phase_2_n,
,,False,auto,mat-mul,101,phase_3_n,
,,False,auto,mat-mul,101,impr_cost,
,,False,handwritten,q-prod,102,time,0.005710601806640625
,,False,handwritten,q-prod,102,cost,nan
,,False,handwritten,q-prod,102,phase_1_n,
,,False,handwritten,q-prod,102,phase_2_n,
,,False,handwritten,q-prod,102,phase_3_n,
,,False,handwritten,q-prod,102,impr_cost,
,,False,handwritten,2d-conv,103,time,0.0036208629608154297
,,False,handwritten,2d-conv,103,cost,nan
,,False,handwritten,2d-conv,103,phase_1_n,
,,False,handwritten,2d-conv,103,phase_2_n,
,,False,handwritten,2d-conv,103,phase_3_n,
,,False,handwritten,2d-conv,103,impr_cost,
,,False,handwritten,mat-mul,104,time,0.0023336410522460938
,,False,handwritten,mat-mul,104,cost,nan
,,False,handwritten,mat-mul,104,phase_1_n,
,,False,handwritten,mat-mul,104,phase_2_n,
,,False,handwritten,mat-mul,104,phase_3_n,
,,False,handwritten,mat-mul,104,impr_cost,
,,False,,q-prod,105,time,0.004080295562744141
,,False,,q-prod,105,cost,nan
,,False,,q-prod,105,phase_1_n,
,,False,,q-prod,105,phase_2_n,
,,False,,q-prod,105,phase_3_n,
,,False,,q-prod,105,impr_cost,
,,False,,2d-conv,106,time,0.005048513412475586
,,False,,2d-conv,106,cost,nan
,,False,,2d-conv,106,phase_1_n,
,,False,,2d-conv,106,phase_2_n,
,,False,,2d-conv,106,phase_3_n,
,,False,,2d-conv,106,impr_cost,
,,False,,mat-mul,107,time,0.0037920475006103516
,,False,,mat-mul,107,cost,nan
,,False,,mat-mul,107,phase_1_n,
,,False,,mat-mul,107,phase_2_n,
,,False,,mat-mul,107,phase_3_n,
,,False,,mat-mul,107,impr_cost,
