handwritten,rules,cost-filter,no-dup-vars,sub-prog,split-phase,bench,id,variable,value
True,,1,False,True,True,2d-conv,181,phase_1_n,16
True,,1,False,True,True,2d-conv,181,phase_2_n,14
True,,1,False,True,True,2d-conv,181,impr_cost,4.751999999999999
True,,1,False,True,True,mat-mul,182,time,0.013497591018676758
True,,1,False,True,True,mat-mul,182,cost,4.156000000000001
True,,1,False,True,True,mat-mul,182,phase_1_n,4
True,,1,False,True,True,mat-mul,182,phase_2_n,14
True,,1,False,True,True,mat-mul,182,impr_cost,0.7919999999999998
True,,1,False,True,False,q-prod,183,time,0.01388859748840332
True,,1,False,True,False,q-prod,183,cost,296.165
True,,1,False,True,False,q-prod,183,phase_1_n,8
True,,1,False,True,False,q-prod,183,phase_2_n,
True,,1,False,True,False,q-prod,183,impr_cost,
True,,1,False,True,False,2d-conv,184,time,0.011103391647338867
True,,1,False,True,False,2d-conv,184,cost,29.739999999999995
True,,1,False,True,False,2d-conv,184,phase_1_n,16
True,,1,False,True,False,2d-conv,184,phase_2_n,
True,,1,False,True,False,2d-conv,184,impr_cost,
True,,1,False,True,False,mat-mul,185,time,0.003954172134399414
True,,1,False,True,False,mat-mul,185,cost,4.948
True,,1,False,True,False,mat-mul,185,phase_1_n,4
True,,1,False,True,False,mat-mul,185,phase_2_n,
True,,1,False,True,False,mat-mul,185,impr_cost,
True,,1,False,False,True,q-prod,186,time,0.24903464317321777
True,,1,False,False,True,q-prod,186,cost,175.625
True,,1,False,False,True,q-prod,186,phase_1_n,13
True,,1,False,False,True,q-prod,186,phase_2_n,22
True,,1,False,False,True,q-prod,186,impr_cost,130.46100000000007
True,,1,False,False,True,2d-conv,187,time,0.052075862884521484
True,,1,False,False,True,2d-conv,187,cost,30.175999999999995
True,,1,False,False,True,2d-conv,187,phase_1_n,10
True,,1,False,False,True,2d-conv,187,phase_2_n,14
True,,1,False,False,True,2d-conv,187,impr_cost,416.368
True,,1,False,False,True,mat-mul,188,time,0.0036864280700683594
True,,1,False,False,True,mat-mul,188,cost,4.156000000000001
True,,1,False,False,True,mat-mul,188,phase_1_n,10
True,,1,False,False,True,mat-mul,188,phase_2_n,14
True,,1,False,False,True,mat-mul,188,impr_cost,0.0
True,,1,False,False,False,q-prod,189,time,0.011486530303955078
True,,1,False,False,False,q-prod,189,cost,306.08600000000007
True,,1,False,False,False,q-prod,189,phase_1_n,13
True,,1,False,False,False,q-prod,189,phase_2_n,
True,,1,False,False,False,q-prod,189,impr_cost,
True,,1,False,False,False,2d-conv,190,time,0.007382631301879883
True,,1,False,False,False,2d-conv,190,cost,446.544
True,,1,False,False,False,2d-conv,190,phase_1_n,10
True,,1,False,False,False,2d-conv,190,phase_2_n,
True,,1,False,False,False,2d-conv,190,impr_cost,
True,,1,False,False,False,mat-mul,191,time,0.002785921096801758
True,,1,False,False,False,mat-mul,191,cost,4.156000000000001
True,,1,False,False,False,mat-mul,191,phase_1_n,10
True,,1,False,False,False,mat-mul,191,phase_2_n,
True,,1,False,False,False,mat-mul,191,impr_cost,
True,,10,True,True,True,q-prod,192,time,0.26730871200561523
True,,10,True,True,True,q-prod,192,cost,58.251
True,,10,True,True,True,q-prod,192,phase_1_n,8
True,,10,True,True,True,q-prod,192,phase_2_n,28
True,,10,True,True,True,q-prod,192,impr_cost,237.91400000000002
True,,10,True,True,True,2d-conv,193,time,0.034355878829956055
True,,10,True,True,True,2d-conv,193,cost,24.987999999999996
True,,10,True,True,True,2d-conv,193,phase_1_n,16
True,,10,True,True,True,2d-conv,193,phase_2_n,18
True,,10,True,True,True,2d-conv,193,impr_cost,4.751999999999999
True,,10,True,True,True,mat-mul,194,time,0.013920307159423828
True,,10,True,True,True,mat-mul,194,cost,4.156000000000001
True,,10,True,True,True,mat-mul,194,phase_1_n,4
True,,10,True,True,True,mat-mul,194,phase_2_n,18
True,,10,True,True,True,mat-mul,194,impr_cost,0.7919999999999998
True,,10,True,True,False,q-prod,195,time,0.013574600219726562
True,,10,True,True,False,q-prod,195,cost,296.165
True,,10,True,True,False,q-prod,195,phase_1_n,8
True,,10,True,True,False,q-prod,195,phase_2_n,
True,,10,True,True,False,q-prod,195,impr_cost,
True,,10,True,True,False,2d-conv,196,time,0.01081705093383789
True,,10,True,True,False,2d-conv,196,cost,29.739999999999995
True,,10,True,True,False,2d-conv,196,phase_1_n,16
True,,10,True,True,False,2d-conv,196,phase_2_n,
True,,10,True,True,False,2d-conv,196,impr_cost,
True,,10,True,True,False,mat-mul,197,time,0.003826618194580078
True,,10,True,True,False,mat-mul,197,cost,4.948
True,,10,True,True,False,mat-mul,197,phase_1_n,4
True,,10,True,True,False,mat-mul,197,phase_2_n,
True,,10,True,True,False,mat-mul,197,impr_cost,
True,,10,True,False,True,q-prod,198,time,0.2874472141265869
True,,10,True,False,True,q-prod,198,cost,175.625
True,,10,True,False,True,q-prod,198,phase_1_n,7
True,,10,True,False,True,q-prod,198,phase_2_n,28
True,,10,True,False,True,q-prod,198,impr_cost,130.46100000000007
True,,10,True,False,True,2d-conv,199,time,0.05404472351074219
True,,10,True,False,True,2d-conv,199,cost,30.175999999999995
True,,10,True,False,True,2d-conv,199,phase_1_n,6
True,,10,True,False,True,2d-conv,199,phase_2_n,18
True,,10,True,False,True,2d-conv,199,impr_cost,416.368
True,,10,True,False,True,mat-mul,200,time,0.0039272308349609375
True,,10,True,False,True,mat-mul,200,cost,4.156000000000001
True,,10,True,False,True,mat-mul,200,phase_1_n,6
True,,10,True,False,True,mat-mul,200,phase_2_n,18
True,,10,True,False,True,mat-mul,200,impr_cost,0.0
True,,10,True,False,False,q-prod,201,time,0.01149296760559082
True,,10,True,False,False,q-prod,201,cost,306.08600000000007
True,,10,True,False,False,q-prod,201,phase_1_n,7
True,,10,True,False,False,q-prod,201,phase_2_n,
True,,10,True,False,False,q-prod,201,impr_cost,
True,,10,True,False,False,2d-conv,202,time,0.007489442825317383
True,,10,True,False,False,2d-conv,202,cost,446.544
True,,10,True,False,False,2d-conv,202,phase_1_n,6
True,,10,True,False,False,2d-conv,202,phase_2_n,
True,,10,True,False,False,2d-conv,202,impr_cost,
True,,10,True,False,False,mat-mul,203,time,0.0028629302978515625
True,,10,True,False,False,mat-mul,203,cost,4.156000000000001
True,,10,True,False,False,mat-mul,203,phase_1_n,6
True,,10,True,False,False,mat-mul,203,phase_2_n,
True,,10,True,False,False,mat-mul,203,impr_cost,
True,,10,False,True,True,q-prod,204,time,0.27401185035705566
True,,10,False,True,True,q-prod,204,cost,58.251
True,,10,False,True,True,q-prod,204,phase_1_n,8
True,,10,False,True,True,q-prod,204,phase_2_n,28
True,,10,False,True,True,q-prod,204,impr_cost,237.91400000000002
True,,10,False,True,True,2d-conv,205,time,0.03413105010986328
True,,10,False,True,True,2d-conv,205,cost,24.987999999999996
True,,10,False,True,True,2d-conv,205,phase_1_n,16
True,,10,False,True,True,2d-conv,205,phase_2_n,18
True,,10,False,True,True,2d-conv,205,impr_cost,4.751999999999999
True,,10,False,True,True,mat-mul,206,time,0.013554573059082031
True,,10,False,True,True,mat-mul,206,cost,4.156000000000001
True,,10,False,True,True,mat-mul,206,phase_1_n,4
True,,10,False,True,True,mat-mul,206,phase_2_n,18
True,,10,False,True,True,mat-mul,206,impr_cost,0.7919999999999998
True,,10,False,True,False,q-prod,207,time,0.013468503952026367
True,,10,False,True,False,q-prod,207,cost,296.165
True,,10,False,True,False,q-prod,207,phase_1_n,8
True,,10,False,True,False,q-prod,207,phase_2_n,
True,,10,False,True,False,q-prod,207,impr_cost,
True,,10,False,True,False,2d-conv,208,time,0.010799169540405273
True,,10,False,True,False,2d-conv,208,cost,29.739999999999995
True,,10,False,True,False,2d-conv,208,phase_1_n,16
True,,10,False,True,False,2d-conv,208,phase_2_n,
True,,10,False,True,False,2d-conv,208,impr_cost,
True,,10,False,True,False,mat-mul,209,time,0.0037949085235595703
True,,10,False,True,False,mat-mul,209,cost,4.948
True,,10,False,True,False,mat-mul,209,phase_1_n,4
True,,10,False,True,False,mat-mul,209,phase_2_n,
True,,10,False,True,False,mat-mul,209,impr_cost,
True,,10,False,False,True,q-prod,210,time,0.28442835807800293
True,,10,False,False,True,q-prod,210,cost,175.625
True,,10,False,False,True,q-prod,210,phase_1_n,7
True,,10,False,False,True,q-prod,210,phase_2_n,28
True,,10,False,False,True,q-prod,210,impr_cost,130.46100000000007
True,,10,False,False,True,2d-conv,211,time,0.05414724349975586
True,,10,False,False,True,2d-conv,211,cost,30.175999999999995
True,,10,False,False,True,2d-conv,211,phase_1_n,6
True,,10,False,False,True,2d-conv,211,phase_2_n,18
True,,10,False,False,True,2d-conv,211,impr_cost,416.368
True,,10,False,False,True,mat-mul,212,time,0.003779172897338867
True,,10,False,False,True,mat-mul,212,cost,4.156000000000001
True,,10,False,False,True,mat-mul,212,phase_1_n,6
True,,10,False,False,True,mat-mul,212,phase_2_n,18
True,,10,False,False,True,mat-mul,212,impr_cost,0.0
True,,10,False,False,False,q-prod,213,time,0.01134347915649414
True,,10,False,False,False,q-prod,213,cost,306.08600000000007
True,,10,False,False,False,q-prod,213,phase_1_n,7
True,,10,False,False,False,q-prod,213,phase_2_n,
True,,10,False,False,False,q-prod,213,impr_cost,
True,,10,False,False,False,2d-conv,214,time,0.007338523864746094
True,,10,False,False,False,2d-conv,214,cost,446.544
True,,10,False,False,False,2d-conv,214,phase_1_n,6
True,,10,False,False,False,2d-conv,214,phase_2_n,
True,,10,False,False,False,2d-conv,214,impr_cost,
True,,10,False,False,False,mat-mul,215,time,0.002804279327392578
True,,10,False,False,False,mat-mul,215,cost,4.156000000000001
True,,10,False,False,False,mat-mul,215,phase_1_n,6
True,,10,False,False,False,mat-mul,215,phase_2_n,
True,,10,False,False,False,mat-mul,215,impr_cost,
True,,,True,True,True,q-prod,216,time,56.008965492248535
True,,,True,True,True,q-prod,216,cost,58.58600000000001
True,,,True,True,True,q-prod,216,phase_1_n,8
True,,,True,True,True,q-prod,216,phase_2_n,0
True,,,True,True,True,q-prod,216,impr_cost,0.0
True,,,True,True,True,2d-conv,217,time,1.178180456161499
True,,,True,True,True,2d-conv,217,cost,29.739999999999995
True,,,True,True,True,2d-conv,217,phase_1_n,16
True,,,True,True,True,2d-conv,217,phase_2_n,0
True,,,True,True,True,2d-conv,217,impr_cost,0.0
True,,,True,True,True,mat-mul,218,time,0.09187507629394531
True,,,True,True,True,mat-mul,218,cost,4.948
True,,,True,True,True,mat-mul,218,phase_1_n,4
True,,,True,True,True,mat-mul,218,phase_2_n,0
True,,,True,True,True,mat-mul,218,impr_cost,0.0
True,,,True,True,False,q-prod,219,time,56.0738263130188
True,,,True,True,False,q-prod,219,cost,58.58600000000001
True,,,True,True,False,q-prod,219,phase_1_n,8
True,,,True,True,False,q-prod,219,phase_2_n,
True,,,True,True,False,q-prod,219,impr_cost,
True,,,True,True,False,2d-conv,220,time,1.1729896068572998
True,,,True,True,False,2d-conv,220,cost,29.739999999999995
True,,,True,True,False,2d-conv,220,phase_1_n,16
True,,,True,True,False,2d-conv,220,phase_2_n,
True,,,True,True,False,2d-conv,220,impr_cost,
True,,,True,True,False,mat-mul,221,time,0.09158015251159668
True,,,True,True,False,mat-mul,221,cost,4.948
True,,,True,True,False,mat-mul,221,phase_1_n,4
True,,,True,True,False,mat-mul,221,phase_2_n,
True,,,True,True,False,mat-mul,221,impr_cost,
True,,,True,False,True,q-prod,222,time,87.41918921470642
True,,,True,False,True,q-prod,222,cost,54.526999999999994
True,,,True,False,True,q-prod,222,phase_1_n,30
True,,,True,False,True,q-prod,222,phase_2_n,0
True,,,True,False,True,q-prod,222,impr_cost,0.0
True,,,True,False,True,2d-conv,223,time,2.0413782596588135
True,,,True,False,True,2d-conv,223,cost,26.175999999999988
True,,,True,False,True,2d-conv,223,phase_1_n,19
True,,,True,False,True,2d-conv,223,phase_2_n,0
True,,,True,False,True,2d-conv,223,impr_cost,0.0
True,,,True,False,True,mat-mul,224,time,0.10083174705505371
True,,,True,False,True,mat-mul,224,cost,4.156000000000001
True,,,True,False,True,mat-mul,224,phase_1_n,19
True,,,True,False,True,mat-mul,224,phase_2_n,0
True,,,True,False,True,mat-mul,224,impr_cost,0.0
True,,,True,False,False,q-prod,225,time,87.14946389198303
True,,,True,False,False,q-prod,225,cost,54.526999999999994
True,,,True,False,False,q-prod,225,phase_1_n,30
True,,,True,False,False,q-prod,225,phase_2_n,
True,,,True,False,False,q-prod,225,impr_cost,
True,,,True,False,False,2d-conv,226,time,1.9781818389892578
True,,,True,False,False,2d-conv,226,cost,26.175999999999988
True,,,True,False,False,2d-conv,226,phase_1_n,19
True,,,True,False,False,2d-conv,226,phase_2_n,
True,,,True,False,False,2d-conv,226,impr_cost,
True,,,True,False,False,mat-mul,227,time,0.09750747680664062
True,,,True,False,False,mat-mul,227,cost,4.156000000000001
True,,,True,False,False,mat-mul,227,phase_1_n,19
True,,,True,False,False,mat-mul,227,phase_2_n,
True,,,True,False,False,mat-mul,227,impr_cost,
True,,,False,True,True,q-prod,228,time,56.14214515686035
True,,,False,True,True,q-prod,228,cost,58.58600000000001
True,,,False,True,True,q-prod,228,phase_1_n,8
True,,,False,True,True,q-prod,228,phase_2_n,0
True,,,False,True,True,q-prod,228,impr_cost,0.0
True,,,False,True,True,2d-conv,229,time,1.1779634952545166
True,,,False,True,True,2d-conv,229,cost,29.739999999999995
True,,,False,True,True,2d-conv,229,phase_1_n,16
True,,,False,True,True,2d-conv,229,phase_2_n,0
True,,,False,True,True,2d-conv,229,impr_cost,0.0
True,,,False,True,True,mat-mul,230,time,0.09154486656188965
True,,,False,True,True,mat-mul,230,cost,4.948
True,,,False,True,True,mat-mul,230,phase_1_n,4
True,,,False,True,True,mat-mul,230,phase_2_n,0
True,,,False,True,True,mat-mul,230,impr_cost,0.0
True,,,False,True,False,q-prod,231,time,56.098077058792114
True,,,False,True,False,q-prod,231,cost,58.58600000000001
True,,,False,True,False,q-prod,231,phase_1_n,8
True,,,False,True,False,q-prod,231,phase_2_n,
True,,,False,True,False,q-prod,231,impr_cost,
True,,,False,True,False,2d-conv,232,time,1.1857130527496338
True,,,False,True,False,2d-conv,232,cost,29.739999999999995
True,,,False,True,False,2d-conv,232,phase_1_n,16
True,,,False,True,False,2d-conv,232,phase_2_n,
True,,,False,True,False,2d-conv,232,impr_cost,
True,,,False,True,False,mat-mul,233,time,0.09206628799438477
True,,,False,True,False,mat-mul,233,cost,4.948
True,,,False,True,False,mat-mul,233,phase_1_n,4
True,,,False,True,False,mat-mul,233,phase_2_n,
True,,,False,True,False,mat-mul,233,impr_cost,
True,,,False,False,True,q-prod,234,time,87.29581260681152
True,,,False,False,True,q-prod,234,cost,54.526999999999994
True,,,False,False,True,q-prod,234,phase_1_n,30
True,,,False,False,True,q-prod,234,phase_2_n,0
True,,,False,False,True,q-prod,234,impr_cost,0.0
True,,,False,False,True,2d-conv,235,time,2.0338542461395264
True,,,False,False,True,2d-conv,235,cost,26.175999999999988
True,,,False,False,True,2d-conv,235,phase_1_n,19
True,,,False,False,True,2d-conv,235,phase_2_n,0
True,,,False,False,True,2d-conv,235,impr_cost,0.0
True,,,False,False,True,mat-mul,236,time,0.0994112491607666
True,,,False,False,True,mat-mul,236,cost,4.156000000000001
True,,,False,False,True,mat-mul,236,phase_1_n,19
True,,,False,False,True,mat-mul,236,phase_2_n,0
True,,,False,False,True,mat-mul,236,impr_cost,0.0
True,,,False,False,False,q-prod,237,time,86.5107250213623
True,,,False,False,False,q-prod,237,cost,54.526999999999994
True,,,False,False,False,q-prod,237,phase_1_n,30
True,,,False,False,False,q-prod,237,phase_2_n,
True,,,False,False,False,q-prod,237,impr_cost,
True,,,False,False,False,2d-conv,238,time,2.0003433227539062
True,,,False,False,False,2d-conv,238,cost,26.175999999999988
True,,,False,False,False,2d-conv,238,phase_1_n,19
True,,,False,False,False,2d-conv,238,phase_2_n,
True,,,False,False,False,2d-conv,238,impr_cost,
True,,,False,False,False,mat-mul,239,time,0.0977773666381836
True,,,False,False,False,mat-mul,239,cost,4.156000000000001
True,,,False,False,False,mat-mul,239,phase_1_n,19
True,,,False,False,False,mat-mul,239,phase_2_n,
True,,,False,False,False,mat-mul,239,impr_cost,
False,t2.json,-10,True,True,True,q-prod,240,time,Timed out.
False,t2.json,-10,True,True,True,q-prod,240,cost,-1.0
False,t2.json,-10,True,True,True,q-prod,240,phase_1_n,
False,t2.json,-10,True,True,True,q-prod,240,phase_2_n,
False,t2.json,-10,True,True,True,q-prod,240,impr_cost,
False,t2.json,-10,True,True,True,2d-conv,241,time,Timed out.
False,t2.json,-10,True,True,True,2d-conv,241,cost,-1.0
False,t2.json,-10,True,True,True,2d-conv,241,phase_1_n,
False,t2.json,-10,True,True,True,2d-conv,241,phase_2_n,
False,t2.json,-10,True,True,True,2d-conv,241,impr_cost,
False,t2.json,-10,True,True,True,mat-mul,242,time,178.84417033195496
False,t2.json,-10,True,True,True,mat-mul,242,cost,6.155999999999999
False,t2.json,-10,True,True,True,mat-mul,242,phase_1_n,4
False,t2.json,-10,True,True,True,mat-mul,242,phase_2_n,364
False,t2.json,-10,True,True,True,mat-mul,242,impr_cost,0.7920000000000016
False,t2.json,-10,True,True,False,q-prod,243,time,Timed out.
False,t2.json,-10,True,True,False,q-prod,243,cost,-1.0
False,t2.json,-10,True,True,False,q-prod,243,phase_1_n,
False,t2.json,-10,True,True,False,q-prod,243,phase_2_n,
False,t2.json,-10,True,True,False,q-prod,243,impr_cost,
False,t2.json,-10,True,True,False,2d-conv,244,time,Timed out.
False,t2.json,-10,True,True,False,2d-conv,244,cost,-1.0
False,t2.json,-10,True,True,False,2d-conv,244,phase_1_n,
False,t2.json,-10,True,True,False,2d-conv,244,phase_2_n,
False,t2.json,-10,True,True,False,2d-conv,244,impr_cost,
False,t2.json,-10,True,True,False,mat-mul,245,time,179.43108129501343
False,t2.json,-10,True,True,False,mat-mul,245,cost,6.948
False,t2.json,-10,True,True,False,mat-mul,245,phase_1_n,4
False,t2.json,-10,True,True,False,mat-mul,245,phase_2_n,
False,t2.json,-10,True,True,False,mat-mul,245,impr_cost,
False,t2.json,-10,True,False,True,q-prod,246,time,180.6741635799408
False,t2.json,-10,True,False,True,q-prod,246,cost,-1.0
False,t2.json,-10,True,False,True,q-prod,246,phase_1_n,2980
False,t2.json,-10,True,False,True,q-prod,246,phase_2_n,
False,t2.json,-10,True,False,True,q-prod,246,impr_cost,
False,t2.json,-10,True,False,True,2d-conv,247,time,105.80337262153625
False,t2.json,-10,True,False,True,2d-conv,247,cost,-1.0
False,t2.json,-10,True,False,True,2d-conv,247,phase_1_n,2980
False,t2.json,-10,True,False,True,2d-conv,247,phase_2_n,
False,t2.json,-10,True,False,True,2d-conv,247,impr_cost,
False,t2.json,-10,True,False,True,mat-mul,248,time,97.85020875930786
False,t2.json,-10,True,False,True,mat-mul,248,cost,4.156000000000001
False,t2.json,-10,True,False,True,mat-mul,248,phase_1_n,2980
False,t2.json,-10,True,False,True,mat-mul,248,phase_2_n,364
False,t2.json,-10,True,False,True,mat-mul,248,impr_cost,0.0
False,t2.json,-10,True,False,False,q-prod,249,time,Timed out.
False,t2.json,-10,True,False,False,q-prod,249,cost,-1.0
False,t2.json,-10,True,False,False,q-prod,249,phase_1_n,2980
False,t2.json,-10,True,False,False,q-prod,249,phase_2_n,
False,t2.json,-10,True,False,False,q-prod,249,impr_cost,
False,t2.json,-10,True,False,False,2d-conv,250,time,108.32186889648438
False,t2.json,-10,True,False,False,2d-conv,250,cost,-1.0
False,t2.json,-10,True,False,False,2d-conv,250,phase_1_n,2980
False,t2.json,-10,True,False,False,2d-conv,250,phase_2_n,
False,t2.json,-10,True,False,False,2d-conv,250,impr_cost,
False,t2.json,-10,True,False,False,mat-mul,251,time,107.34910416603088
False,t2.json,-10,True,False,False,mat-mul,251,cost,4.156000000000001
False,t2.json,-10,True,False,False,mat-mul,251,phase_1_n,2980
False,t2.json,-10,True,False,False,mat-mul,251,phase_2_n,
False,t2.json,-10,True,False,False,mat-mul,251,impr_cost,
False,t2.json,-10,False,True,True,q-prod,252,time,246.0474033355713
False,t2.json,-10,False,True,True,q-prod,252,cost,596.965
False,t2.json,-10,False,True,True,q-prod,252,phase_1_n,6
False,t2.json,-10,False,True,True,q-prod,252,phase_2_n,1242
False,t2.json,-10,False,True,True,q-prod,252,impr_cost,0.19799999999997908
False,t2.json,-10,False,True,True,2d-conv,253,time,Timed out.
False,t2.json,-10,False,True,True,2d-conv,253,cost,-1.0
False,t2.json,-10,False,True,True,2d-conv,253,phase_1_n,
False,t2.json,-10,False,True,True,2d-conv,253,phase_2_n,
False,t2.json,-10,False,True,True,2d-conv,253,impr_cost,
False,t2.json,-10,False,True,True,mat-mul,254,time,124.31980586051941
False,t2.json,-10,False,True,True,mat-mul,254,cost,6.155999999999999
False,t2.json,-10,False,True,True,mat-mul,254,phase_1_n,4
False,t2.json,-10,False,True,True,mat-mul,254,phase_2_n,1242
False,t2.json,-10,False,True,True,mat-mul,254,impr_cost,0.7920000000000016
False,t2.json,-10,False,True,False,q-prod,255,time,245.12546348571777
False,t2.json,-10,False,True,False,q-prod,255,cost,597.163
False,t2.json,-10,False,True,False,q-prod,255,phase_1_n,6
False,t2.json,-10,False,True,False,q-prod,255,phase_2_n,
False,t2.json,-10,False,True,False,q-prod,255,impr_cost,
False,t2.json,-10,False,True,False,2d-conv,256,time,Timed out.
False,t2.json,-10,False,True,False,2d-conv,256,cost,-1.0
False,t2.json,-10,False,True,False,2d-conv,256,phase_1_n,
False,t2.json,-10,False,True,False,2d-conv,256,phase_2_n,
False,t2.json,-10,False,True,False,2d-conv,256,impr_cost,
False,t2.json,-10,False,True,False,mat-mul,257,time,123.54379391670227
False,t2.json,-10,False,True,False,mat-mul,257,cost,6.948
False,t2.json,-10,False,True,False,mat-mul,257,phase_1_n,4
False,t2.json,-10,False,True,False,mat-mul,257,phase_2_n,
False,t2.json,-10,False,True,False,mat-mul,257,impr_cost,
False,t2.json,-10,False,False,True,q-prod,258,time,365.5160551071167
False,t2.json,-10,False,False,True,q-prod,258,cost,596.965
False,t2.json,-10,False,False,True,q-prod,258,phase_1_n,260924
False,t2.json,-10,False,False,True,q-prod,258,phase_2_n,1242
False,t2.json,-10,False,False,True,q-prod,258,impr_cost,0.09900000000004638
False,t2.json,-10,False,False,True,2d-conv,259,time,365.6800220012665
False,t2.json,-10,False,False,True,2d-conv,259,cost,461.756
False,t2.json,-10,False,False,True,2d-conv,259,phase_1_n,260924
False,t2.json,-10,False,False,True,2d-conv,259,phase_2_n,1242
False,t2.json,-10,False,False,True,2d-conv,259,impr_cost,0.8909999999999627
False,t2.json,-10,False,False,True,mat-mul,260,time,364.6355845928192
False,t2.json,-10,False,False,True,mat-mul,260,cost,6.155999999999999
False,t2.json,-10,False,False,True,mat-mul,260,phase_1_n,260924
False,t2.json,-10,False,False,True,mat-mul,260,phase_2_n,1242
False,t2.json,-10,False,False,True,mat-mul,260,impr_cost,0.7920000000000016
False,t2.json,-10,False,False,False,q-prod,261,time,364.7918734550476
False,t2.json,-10,False,False,False,q-prod,261,cost,597.0640000000001
False,t2.json,-10,False,False,False,q-prod,261,phase_1_n,260924
False,t2.json,-10,False,False,False,q-prod,261,phase_2_n,
False,t2.json,-10,False,False,False,q-prod,261,impr_cost,
False,t2.json,-10,False,False,False,2d-conv,262,time,364.98471117019653
False,t2.json,-10,False,False,False,2d-conv,262,cost,462.64699999999993
False,t2.json,-10,False,False,False,2d-conv,262,phase_1_n,260924
False,t2.json,-10,False,False,False,2d-conv,262,phase_2_n,
False,t2.json,-10,False,False,False,2d-conv,262,impr_cost,
False,t2.json,-10,False,False,False,mat-mul,263,time,363.90603733062744
False,t2.json,-10,False,False,False,mat-mul,263,cost,6.948
False,t2.json,-10,False,False,False,mat-mul,263,phase_1_n,260924
False,t2.json,-10,False,False,False,mat-mul,263,phase_2_n,
False,t2.json,-10,False,False,False,mat-mul,263,impr_cost,
False,t2.json,0,True,True,True,q-prod,264,time,Timed out.
False,t2.json,0,True,True,True,q-prod,264,cost,-1.0
False,t2.json,0,True,True,True,q-prod,264,phase_1_n,8
False,t2.json,0,True,True,True,q-prod,264,phase_2_n,2699
False,t2.json,0,True,True,True,q-prod,264,impr_cost,
False,t2.json,0,True,True,True,2d-conv,265,time,431.4714632034302
False,t2.json,0,True,True,True,2d-conv,265,cost,26.587999999999997
False,t2.json,0,True,True,True,2d-conv,265,phase_1_n,16
False,t2.json,0,True,True,True,2d-conv,265,phase_2_n,2699
False,t2.json,0,True,True,True,2d-conv,265,impr_cost,3.1519999999999975
False,t2.json,0,True,True,True,mat-mul,266,time,408.19669461250305
False,t2.json,0,True,True,True,mat-mul,266,cost,4.156000000000001
False,t2.json,0,True,True,True,mat-mul,266,phase_1_n,4
False,t2.json,0,True,True,True,mat-mul,266,phase_2_n,2699
False,t2.json,0,True,True,True,mat-mul,266,impr_cost,0.7919999999999998
False,t2.json,0,True,True,False,q-prod,267,time,147.17294478416443
False,t2.json,0,True,True,False,q-prod,267,cost,60.6
False,t2.json,0,True,True,False,q-prod,267,phase_1_n,8
False,t2.json,0,True,True,False,q-prod,267,phase_2_n,
False,t2.json,0,True,True,False,q-prod,267,impr_cost,
False,t2.json,0,True,True,False,2d-conv,268,time,64.92821478843689
False,t2.json,0,True,True,False,2d-conv,268,cost,29.739999999999995
False,t2.json,0,True,True,False,2d-conv,268,phase_1_n,16
False,t2.json,0,True,True,False,2d-conv,268,phase_2_n,
False,t2.json,0,True,True,False,2d-conv,268,impr_cost,
False,t2.json,0,True,True,False,mat-mul,269,time,4.018730163574219
False,t2.json,0,True,True,False,mat-mul,269,cost,4.948
False,t2.json,0,True,True,False,mat-mul,269,phase_1_n,4
False,t2.json,0,True,True,False,mat-mul,269,phase_2_n,
False,t2.json,0,True,True,False,mat-mul,269,impr_cost,
False,t2.json,0,True,False,True,q-prod,270,time,Timed out.
False,t2.json,0,True,False,True,q-prod,270,cost,-1.0
False,t2.json,0,True,False,True,q-prod,270,phase_1_n,645
False,t2.json,0,True,False,True,q-prod,270,phase_2_n,2699
False,t2.json,0,True,False,True,q-prod,270,impr_cost,
False,t2.json,0,True,False,True,2d-conv,271,time,419.2057704925537
False,t2.json,0,True,False,True,2d-conv,271,cost,26.200000000000003
False,t2.json,0,True,False,True,2d-conv,271,phase_1_n,645
False,t2.json,0,True,False,True,2d-conv,271,phase_2_n,2699
False,t2.json,0,True,False,True,2d-conv,271,impr_cost,0.0
False,t2.json,0,True,False,True,mat-mul,272,time,4.284415245056152
False,t2.json,0,True,False,True,mat-mul,272,cost,4.156000000000001
False,t2.json,0,True,False,True,mat-mul,272,phase_1_n,645
False,t2.json,0,True,False,True,mat-mul,272,phase_2_n,2699
False,t2.json,0,True,False,True,mat-mul,272,impr_cost,0.0
False,t2.json,0,True,False,False,q-prod,273,time,238.60522079467773
False,t2.json,0,True,False,False,q-prod,273,cost,55.87199999999999
False,t2.json,0,True,False,False,q-prod,273,phase_1_n,645
False,t2.json,0,True,False,False,q-prod,273,phase_2_n,
False,t2.json,0,True,False,False,q-prod,273,impr_cost,
False,t2.json,0,True,False,False,2d-conv,274,time,52.63806867599487
False,t2.json,0,True,False,False,2d-conv,274,cost,26.200000000000003
False,t2.json,0,True,False,False,2d-conv,274,phase_1_n,645
False,t2.json,0,True,False,False,2d-conv,274,phase_2_n,
False,t2.json,0,True,False,False,2d-conv,274,impr_cost,
False,t2.json,0,True,False,False,mat-mul,275,time,3.4347119331359863
False,t2.json,0,True,False,False,mat-mul,275,cost,4.156000000000001
False,t2.json,0,True,False,False,mat-mul,275,phase_1_n,645
False,t2.json,0,True,False,False,mat-mul,275,phase_2_n,
