rules,cost-filter,sub-prog,split-phase,bench,id,variable,value
time-ablation/rules-t-6000.json,0,True,False,q-prod,75,phase_1_n,
time-ablation/rules-t-6000.json,0,True,False,q-prod,75,phase_2_n,
time-ablation/rules-t-6000.json,0,True,False,q-prod,75,impr_cost,
time-ablation/rules-t-6000.json,0,True,False,2d-conv,76,time,0.05370807647705078
time-ablation/rules-t-6000.json,0,True,False,2d-conv,76,cost,-1.0
time-ablation/rules-t-6000.json,0,True,False,2d-conv,76,phase_1_n,
time-ablation/rules-t-6000.json,0,True,False,2d-conv,76,phase_2_n,
time-ablation/rules-t-6000.json,0,True,False,2d-conv,76,impr_cost,
time-ablation/rules-t-6000.json,0,True,False,mat-mul,77,time,0.0527796745300293
time-ablation/rules-t-6000.json,0,True,False,mat-mul,77,cost,-1.0
time-ablation/rules-t-6000.json,0,True,False,mat-mul,77,phase_1_n,
time-ablation/rules-t-6000.json,0,True,False,mat-mul,77,phase_2_n,
time-ablation/rules-t-6000.json,0,True,False,mat-mul,77,impr_cost,
time-ablation/rules-t-6000.json,0,False,True,q-prod,78,time,0.0020368099212646484
time-ablation/rules-t-6000.json,0,False,True,q-prod,78,cost,-1.0
time-ablation/rules-t-6000.json,0,False,True,q-prod,78,phase_1_n,
time-ablation/rules-t-6000.json,0,False,True,q-prod,78,phase_2_n,
time-ablation/rules-t-6000.json,0,False,True,q-prod,78,impr_cost,
time-ablation/rules-t-6000.json,0,False,True,2d-conv,79,time,0.0016009807586669922
time-ablation/rules-t-6000.json,0,False,True,2d-conv,79,cost,-1.0
time-ablation/rules-t-6000.json,0,False,True,2d-conv,79,phase_1_n,
time-ablation/rules-t-6000.json,0,False,True,2d-conv,79,phase_2_n,
time-ablation/rules-t-6000.json,0,False,True,2d-conv,79,impr_cost,
time-ablation/rules-t-6000.json,0,False,True,mat-mul,80,time,0.0015347003936767578
time-ablation/rules-t-6000.json,0,False,True,mat-mul,80,cost,-1.0
time-ablation/rules-t-6000.json,0,False,True,mat-mul,80,phase_1_n,
time-ablation/rules-t-6000.json,0,False,True,mat-mul,80,phase_2_n,
time-ablation/rules-t-6000.json,0,False,True,mat-mul,80,impr_cost,
time-ablation/rules-t-6000.json,0,False,False,q-prod,81,time,0.05310320854187012
time-ablation/rules-t-6000.json,0,False,False,q-prod,81,cost,-1.0
time-ablation/rules-t-6000.json,0,False,False,q-prod,81,phase_1_n,
time-ablation/rules-t-6000.json,0,False,False,q-prod,81,phase_2_n,
time-ablation/rules-t-6000.json,0,False,False,q-prod,81,impr_cost,
time-ablation/rules-t-6000.json,0,False,False,2d-conv,82,time,0.052435874938964844
time-ablation/rules-t-6000.json,0,False,False,2d-conv,82,cost,-1.0
time-ablation/rules-t-6000.json,0,False,False,2d-conv,82,phase_1_n,
time-ablation/rules-t-6000.json,0,False,False,2d-conv,82,phase_2_n,
time-ablation/rules-t-6000.json,0,False,False,2d-conv,82,impr_cost,
time-ablation/rules-t-6000.json,0,False,False,mat-mul,83,time,0.05238199234008789
time-ablation/rules-t-6000.json,0,False,False,mat-mul,83,cost,-1.0
time-ablation/rules-t-6000.json,0,False,False,mat-mul,83,phase_1_n,
time-ablation/rules-t-6000.json,0,False,False,mat-mul,83,phase_2_n,
time-ablation/rules-t-6000.json,0,False,False,mat-mul,83,impr_cost,
time-ablation/rules-t-6000.json,5,True,True,q-prod,84,time,0.0020754337310791016
time-ablation/rules-t-6000.json,5,True,True,q-prod,84,cost,-1.0
time-ablation/rules-t-6000.json,5,True,True,q-prod,84,phase_1_n,
time-ablation/rules-t-6000.json,5,True,True,q-prod,84,phase_2_n,
time-ablation/rules-t-6000.json,5,True,True,q-prod,84,impr_cost,
time-ablation/rules-t-6000.json,5,True,True,2d-conv,85,time,0.0017702579498291016
time-ablation/rules-t-6000.json,5,True,True,2d-conv,85,cost,-1.0
time-ablation/rules-t-6000.json,5,True,True,2d-conv,85,phase_1_n,
time-ablation/rules-t-6000.json,5,True,True,2d-conv,85,phase_2_n,
time-ablation/rules-t-6000.json,5,True,True,2d-conv,85,impr_cost,
time-ablation/rules-t-6000.json,5,True,True,mat-mul,86,time,0.0015871524810791016
time-ablation/rules-t-6000.json,5,True,True,mat-mul,86,cost,-1.0
time-ablation/rules-t-6000.json,5,True,True,mat-mul,86,phase_1_n,
time-ablation/rules-t-6000.json,5,True,True,mat-mul,86,phase_2_n,
time-ablation/rules-t-6000.json,5,True,True,mat-mul,86,impr_cost,
time-ablation/rules-t-6000.json,5,True,False,q-prod,87,time,0.05194520950317383
time-ablation/rules-t-6000.json,5,True,False,q-prod,87,cost,-1.0
time-ablation/rules-t-6000.json,5,True,False,q-prod,87,phase_1_n,
time-ablation/rules-t-6000.json,5,True,False,q-prod,87,phase_2_n,
time-ablation/rules-t-6000.json,5,True,False,q-prod,87,impr_cost,
time-ablation/rules-t-6000.json,5,True,False,2d-conv,88,time,0.05232596397399902
time-ablation/rules-t-6000.json,5,True,False,2d-conv,88,cost,-1.0
time-ablation/rules-t-6000.json,5,True,False,2d-conv,88,phase_1_n,
time-ablation/rules-t-6000.json,5,True,False,2d-conv,88,phase_2_n,
time-ablation/rules-t-6000.json,5,True,False,2d-conv,88,impr_cost,
time-ablation/rules-t-6000.json,5,True,False,mat-mul,89,time,0.05207419395446777
time-ablation/rules-t-6000.json,5,True,False,mat-mul,89,cost,-1.0
time-ablation/rules-t-6000.json,5,True,False,mat-mul,89,phase_1_n,
time-ablation/rules-t-6000.json,5,True,False,mat-mul,89,phase_2_n,
time-ablation/rules-t-6000.json,5,True,False,mat-mul,89,impr_cost,
time-ablation/rules-t-6000.json,5,False,True,q-prod,90,time,0.0020308494567871094
time-ablation/rules-t-6000.json,5,False,True,q-prod,90,cost,-1.0
time-ablation/rules-t-6000.json,5,False,True,q-prod,90,phase_1_n,
time-ablation/rules-t-6000.json,5,False,True,q-prod,90,phase_2_n,
time-ablation/rules-t-6000.json,5,False,True,q-prod,90,impr_cost,
time-ablation/rules-t-6000.json,5,False,True,2d-conv,91,time,0.0016584396362304688
time-ablation/rules-t-6000.json,5,False,True,2d-conv,91,cost,-1.0
time-ablation/rules-t-6000.json,5,False,True,2d-conv,91,phase_1_n,
time-ablation/rules-t-6000.json,5,False,True,2d-conv,91,phase_2_n,
time-ablation/rules-t-6000.json,5,False,True,2d-conv,91,impr_cost,
time-ablation/rules-t-6000.json,5,False,True,mat-mul,92,time,0.0015349388122558594
time-ablation/rules-t-6000.json,5,False,True,mat-mul,92,cost,-1.0
time-ablation/rules-t-6000.json,5,False,True,mat-mul,92,phase_1_n,
time-ablation/rules-t-6000.json,5,False,True,mat-mul,92,phase_2_n,
time-ablation/rules-t-6000.json,5,False,True,mat-mul,92,impr_cost,
time-ablation/rules-t-6000.json,5,False,False,q-prod,93,time,0.05176568031311035
time-ablation/rules-t-6000.json,5,False,False,q-prod,93,cost,-1.0
time-ablation/rules-t-6000.json,5,False,False,q-prod,93,phase_1_n,
time-ablation/rules-t-6000.json,5,False,False,q-prod,93,phase_2_n,
time-ablation/rules-t-6000.json,5,False,False,q-prod,93,impr_cost,
time-ablation/rules-t-6000.json,5,False,False,2d-conv,94,time,0.052033424377441406
time-ablation/rules-t-6000.json,5,False,False,2d-conv,94,cost,-1.0
time-ablation/rules-t-6000.json,5,False,False,2d-conv,94,phase_1_n,
time-ablation/rules-t-6000.json,5,False,False,2d-conv,94,phase_2_n,
time-ablation/rules-t-6000.json,5,False,False,2d-conv,94,impr_cost,
time-ablation/rules-t-6000.json,5,False,False,mat-mul,95,time,0.05161166191101074
time-ablation/rules-t-6000.json,5,False,False,mat-mul,95,cost,-1.0
time-ablation/rules-t-6000.json,5,False,False,mat-mul,95,phase_1_n,
time-ablation/rules-t-6000.json,5,False,False,mat-mul,95,phase_2_n,
time-ablation/rules-t-6000.json,5,False,False,mat-mul,95,impr_cost,
time-ablation/rules-t-6000.json,,True,True,q-prod,96,time,0.0020132064819335938
time-ablation/rules-t-6000.json,,True,True,q-prod,96,cost,-1.0
time-ablation/rules-t-6000.json,,True,True,q-prod,96,phase_1_n,
time-ablation/rules-t-6000.json,,True,True,q-prod,96,phase_2_n,
time-ablation/rules-t-6000.json,,True,True,q-prod,96,impr_cost,
time-ablation/rules-t-6000.json,,True,True,2d-conv,97,time,0.0015919208526611328
time-ablation/rules-t-6000.json,,True,True,2d-conv,97,cost,-1.0
time-ablation/rules-t-6000.json,,True,True,2d-conv,97,phase_1_n,
time-ablation/rules-t-6000.json,,True,True,2d-conv,97,phase_2_n,
time-ablation/rules-t-6000.json,,True,True,2d-conv,97,impr_cost,
time-ablation/rules-t-6000.json,,True,True,mat-mul,98,time,0.0015227794647216797
time-ablation/rules-t-6000.json,,True,True,mat-mul,98,cost,-1.0
time-ablation/rules-t-6000.json,,True,True,mat-mul,98,phase_1_n,
time-ablation/rules-t-6000.json,,True,True,mat-mul,98,phase_2_n,
time-ablation/rules-t-6000.json,,True,True,mat-mul,98,impr_cost,
time-ablation/rules-t-6000.json,,True,False,q-prod,99,time,63.43912053108215
time-ablation/rules-t-6000.json,,True,False,q-prod,99,cost,-1.0
time-ablation/rules-t-6000.json,,True,False,q-prod,99,phase_1_n,4670
time-ablation/rules-t-6000.json,,True,False,q-prod,99,phase_2_n,
time-ablation/rules-t-6000.json,,True,False,q-prod,99,impr_cost,
time-ablation/rules-t-6000.json,,True,False,2d-conv,100,time,66.34227776527405
time-ablation/rules-t-6000.json,,True,False,2d-conv,100,cost,-1.0
time-ablation/rules-t-6000.json,,True,False,2d-conv,100,phase_1_n,4670
time-ablation/rules-t-6000.json,,True,False,2d-conv,100,phase_2_n,
time-ablation/rules-t-6000.json,,True,False,2d-conv,100,impr_cost,
time-ablation/rules-t-6000.json,,True,False,mat-mul,101,time,2690.7518079280853
time-ablation/rules-t-6000.json,,True,False,mat-mul,101,cost,-1.0
time-ablation/rules-t-6000.json,,True,False,mat-mul,101,phase_1_n,4670
time-ablation/rules-t-6000.json,,True,False,mat-mul,101,phase_2_n,
time-ablation/rules-t-6000.json,,True,False,mat-mul,101,impr_cost,
time-ablation/rules-t-6000.json,,False,True,q-prod,102,time,0.010673284530639648
time-ablation/rules-t-6000.json,,False,True,q-prod,102,cost,-1.0
time-ablation/rules-t-6000.json,,False,True,q-prod,102,phase_1_n,
time-ablation/rules-t-6000.json,,False,True,q-prod,102,phase_2_n,
time-ablation/rules-t-6000.json,,False,True,q-prod,102,impr_cost,
time-ablation/rules-t-6000.json,,False,True,2d-conv,103,time,0.0017871856689453125
time-ablation/rules-t-6000.json,,False,True,2d-conv,103,cost,-1.0
time-ablation/rules-t-6000.json,,False,True,2d-conv,103,phase_1_n,
time-ablation/rules-t-6000.json,,False,True,2d-conv,103,phase_2_n,
time-ablation/rules-t-6000.json,,False,True,2d-conv,103,impr_cost,
time-ablation/rules-t-6000.json,,False,True,mat-mul,104,time,0.0015730857849121094
time-ablation/rules-t-6000.json,,False,True,mat-mul,104,cost,-1.0
time-ablation/rules-t-6000.json,,False,True,mat-mul,104,phase_1_n,
time-ablation/rules-t-6000.json,,False,True,mat-mul,104,phase_2_n,
time-ablation/rules-t-6000.json,,False,True,mat-mul,104,impr_cost,
time-ablation/rules-t-6000.json,,False,False,q-prod,105,time,61.72511076927185
time-ablation/rules-t-6000.json,,False,False,q-prod,105,cost,-1.0
time-ablation/rules-t-6000.json,,False,False,q-prod,105,phase_1_n,4670
time-ablation/rules-t-6000.json,,False,False,q-prod,105,phase_2_n,
time-ablation/rules-t-6000.json,,False,False,q-prod,105,impr_cost,
time-ablation/rules-t-6000.json,,False,False,2d-conv,106,time,82.29345178604126
time-ablation/rules-t-6000.json,,False,False,2d-conv,106,cost,-1.0
time-ablation/rules-t-6000.json,,False,False,2d-conv,106,phase_1_n,4670
time-ablation/rules-t-6000.json,,False,False,2d-conv,106,phase_2_n,
time-ablation/rules-t-6000.json,,False,False,2d-conv,106,impr_cost,
time-ablation/rules-t-6000.json,,False,False,mat-mul,107,time,2714.4065914154053
time-ablation/rules-t-6000.json,,False,False,mat-mul,107,cost,-1.0
time-ablation/rules-t-6000.json,,False,False,mat-mul,107,phase_1_n,4670
time-ablation/rules-t-6000.json,,False,False,mat-mul,107,phase_2_n,
time-ablation/rules-t-6000.json,,False,False,mat-mul,107,impr_cost,
time-ablation/rules-t-60000.json,0,True,True,q-prod,108,time,0.010520219802856445
time-ablation/rules-t-60000.json,0,True,True,q-prod,108,cost,-1.0
time-ablation/rules-t-60000.json,0,True,True,q-prod,108,phase_1_n,
time-ablation/rules-t-60000.json,0,True,True,q-prod,108,phase_2_n,
time-ablation/rules-t-60000.json,0,True,True,q-prod,108,impr_cost,
time-ablation/rules-t-60000.json,0,True,True,2d-conv,109,time,0.001684427261352539
time-ablation/rules-t-60000.json,0,True,True,2d-conv,109,cost,-1.0
time-ablation/rules-t-60000.json,0,True,True,2d-conv,109,phase_1_n,
time-ablation/rules-t-60000.json,0,True,True,2d-conv,109,phase_2_n,
time-ablation/rules-t-60000.json,0,True,True,2d-conv,109,impr_cost,
time-ablation/rules-t-60000.json,0,True,True,mat-mul,110,time,0.0014755725860595703
time-ablation/rules-t-60000.json,0,True,True,mat-mul,110,cost,-1.0
time-ablation/rules-t-60000.json,0,True,True,mat-mul,110,phase_1_n,
time-ablation/rules-t-60000.json,0,True,True,mat-mul,110,phase_2_n,
time-ablation/rules-t-60000.json,0,True,True,mat-mul,110,impr_cost,
time-ablation/rules-t-60000.json,0,True,False,q-prod,111,time,2.227036714553833
time-ablation/rules-t-60000.json,0,True,False,q-prod,111,cost,-1.0
time-ablation/rules-t-60000.json,0,True,False,q-prod,111,phase_1_n,
time-ablation/rules-t-60000.json,0,True,False,q-prod,111,phase_2_n,
time-ablation/rules-t-60000.json,0,True,False,q-prod,111,impr_cost,
time-ablation/rules-t-60000.json,0,True,False,2d-conv,112,time,2.1881840229034424
time-ablation/rules-t-60000.json,0,True,False,2d-conv,112,cost,-1.0
time-ablation/rules-t-60000.json,0,True,False,2d-conv,112,phase_1_n,
time-ablation/rules-t-60000.json,0,True,False,2d-conv,112,phase_2_n,
time-ablation/rules-t-60000.json,0,True,False,2d-conv,112,impr_cost,
time-ablation/rules-t-60000.json,0,True,False,mat-mul,113,time,2.1857736110687256
time-ablation/rules-t-60000.json,0,True,False,mat-mul,113,cost,-1.0
time-ablation/rules-t-60000.json,0,True,False,mat-mul,113,phase_1_n,
time-ablation/rules-t-60000.json,0,True,False,mat-mul,113,phase_2_n,
time-ablation/rules-t-60000.json,0,True,False,mat-mul,113,impr_cost,
time-ablation/rules-t-60000.json,0,False,True,q-prod,114,time,0.0020639896392822266
time-ablation/rules-t-60000.json,0,False,True,q-prod,114,cost,-1.0
time-ablation/rules-t-60000.json,0,False,True,q-prod,114,phase_1_n,
time-ablation/rules-t-60000.json,0,False,True,q-prod,114,phase_2_n,
time-ablation/rules-t-60000.json,0,False,True,q-prod,114,impr_cost,
time-ablation/rules-t-60000.json,0,False,True,2d-conv,115,time,0.001710653305053711
time-ablation/rules-t-60000.json,0,False,True,2d-conv,115,cost,-1.0
time-ablation/rules-t-60000.json,0,False,True,2d-conv,115,phase_1_n,
time-ablation/rules-t-60000.json,0,False,True,2d-conv,115,phase_2_n,
time-ablation/rules-t-60000.json,0,False,True,2d-conv,115,impr_cost,
time-ablation/rules-t-60000.json,0,False,True,mat-mul,116,time,0.0015742778778076172
time-ablation/rules-t-60000.json,0,False,True,mat-mul,116,cost,-1.0
time-ablation/rules-t-60000.json,0,False,True,mat-mul,116,phase_1_n,
time-ablation/rules-t-60000.json,0,False,True,mat-mul,116,phase_2_n,
time-ablation/rules-t-60000.json,0,False,True,mat-mul,116,impr_cost,
time-ablation/rules-t-60000.json,0,False,False,q-prod,117,time,2.1683459281921387
time-ablation/rules-t-60000.json,0,False,False,q-prod,117,cost,-1.0
time-ablation/rules-t-60000.json,0,False,False,q-prod,117,phase_1_n,
time-ablation/rules-t-60000.json,0,False,False,q-prod,117,phase_2_n,
time-ablation/rules-t-60000.json,0,False,False,q-prod,117,impr_cost,
time-ablation/rules-t-60000.json,0,False,False,2d-conv,118,time,2.1683409214019775
time-ablation/rules-t-60000.json,0,False,False,2d-conv,118,cost,-1.0
time-ablation/rules-t-60000.json,0,False,False,2d-conv,118,phase_1_n,
time-ablation/rules-t-60000.json,0,False,False,2d-conv,118,phase_2_n,
time-ablation/rules-t-60000.json,0,False,False,2d-conv,118,impr_cost,
time-ablation/rules-t-60000.json,0,False,False,mat-mul,119,time,2.1804046630859375
time-ablation/rules-t-60000.json,0,False,False,mat-mul,119,cost,-1.0
time-ablation/rules-t-60000.json,0,False,False,mat-mul,119,phase_1_n,
time-ablation/rules-t-60000.json,0,False,False,mat-mul,119,phase_2_n,
time-ablation/rules-t-60000.json,0,False,False,mat-mul,119,impr_cost,
time-ablation/rules-t-60000.json,5,True,True,q-prod,120,time,0.0020530223846435547
time-ablation/rules-t-60000.json,5,True,True,q-prod,120,cost,-1.0
time-ablation/rules-t-60000.json,5,True,True,q-prod,120,phase_1_n,
time-ablation/rules-t-60000.json,5,True,True,q-prod,120,phase_2_n,
time-ablation/rules-t-60000.json,5,True,True,q-prod,120,impr_cost,
time-ablation/rules-t-60000.json,5,True,True,2d-conv,121,time,0.0017151832580566406
time-ablation/rules-t-60000.json,5,True,True,2d-conv,121,cost,-1.0
time-ablation/rules-t-60000.json,5,True,True,2d-conv,121,phase_1_n,
time-ablation/rules-t-60000.json,5,True,True,2d-conv,121,phase_2_n,
time-ablation/rules-t-60000.json,5,True,True,2d-conv,121,impr_cost,
time-ablation/rules-t-60000.json,5,True,True,mat-mul,122,time,0.0016047954559326172
time-ablation/rules-t-60000.json,5,True,True,mat-mul,122,cost,-1.0
time-ablation/rules-t-60000.json,5,True,True,mat-mul,122,phase_1_n,
time-ablation/rules-t-60000.json,5,True,True,mat-mul,122,phase_2_n,
time-ablation/rules-t-60000.json,5,True,True,mat-mul,122,impr_cost,
time-ablation/rules-t-60000.json,5,True,False,q-prod,123,time,2.501185655593872
time-ablation/rules-t-60000.json,5,True,False,q-prod,123,cost,-1.0
time-ablation/rules-t-60000.json,5,True,False,q-prod,123,phase_1_n,
time-ablation/rules-t-60000.json,5,True,False,q-prod,123,phase_2_n,
time-ablation/rules-t-60000.json,5,True,False,q-prod,123,impr_cost,
time-ablation/rules-t-60000.json,5,True,False,2d-conv,124,time,2.2121987342834473
time-ablation/rules-t-60000.json,5,True,False,2d-conv,124,cost,-1.0
time-ablation/rules-t-60000.json,5,True,False,2d-conv,124,phase_1_n,
time-ablation/rules-t-60000.json,5,True,False,2d-conv,124,phase_2_n,
time-ablation/rules-t-60000.json,5,True,False,2d-conv,124,impr_cost,
time-ablation/rules-t-60000.json,5,True,False,mat-mul,125,time,2.1726911067962646
time-ablation/rules-t-60000.json,5,True,False,mat-mul,125,cost,-1.0
time-ablation/rules-t-60000.json,5,True,False,mat-mul,125,phase_1_n,
time-ablation/rules-t-60000.json,5,True,False,mat-mul,125,phase_2_n,
time-ablation/rules-t-60000.json,5,True,False,mat-mul,125,impr_cost,
time-ablation/rules-t-60000.json,5,False,True,q-prod,126,time,0.0021097660064697266
time-ablation/rules-t-60000.json,5,False,True,q-prod,126,cost,-1.0
time-ablation/rules-t-60000.json,5,False,True,q-prod,126,phase_1_n,
time-ablation/rules-t-60000.json,5,False,True,q-prod,126,phase_2_n,
time-ablation/rules-t-60000.json,5,False,True,q-prod,126,impr_cost,
time-ablation/rules-t-60000.json,5,False,True,2d-conv,127,time,0.0016922950744628906
time-ablation/rules-t-60000.json,5,False,True,2d-conv,127,cost,-1.0
time-ablation/rules-t-60000.json,5,False,True,2d-conv,127,phase_1_n,
time-ablation/rules-t-60000.json,5,False,True,2d-conv,127,phase_2_n,
time-ablation/rules-t-60000.json,5,False,True,2d-conv,127,impr_cost,
time-ablation/rules-t-60000.json,5,False,True,mat-mul,128,time,0.0015790462493896484
time-ablation/rules-t-60000.json,5,False,True,mat-mul,128,cost,-1.0
time-ablation/rules-t-60000.json,5,False,True,mat-mul,128,phase_1_n,
time-ablation/rules-t-60000.json,5,False,True,mat-mul,128,phase_2_n,
time-ablation/rules-t-60000.json,5,False,True,mat-mul,128,impr_cost,
time-ablation/rules-t-60000.json,5,False,False,q-prod,129,time,2.1750032901763916
time-ablation/rules-t-60000.json,5,False,False,q-prod,129,cost,-1.0
time-ablation/rules-t-60000.json,5,False,False,q-prod,129,phase_1_n,
time-ablation/rules-t-60000.json,5,False,False,q-prod,129,phase_2_n,
time-ablation/rules-t-60000.json,5,False,False,q-prod,129,impr_cost,
time-ablation/rules-t-60000.json,5,False,False,2d-conv,130,time,2.1533024311065674
time-ablation/rules-t-60000.json,5,False,False,2d-conv,130,cost,-1.0
time-ablation/rules-t-60000.json,5,False,False,2d-conv,130,phase_1_n,
time-ablation/rules-t-60000.json,5,False,False,2d-conv,130,phase_2_n,
time-ablation/rules-t-60000.json,5,False,False,2d-conv,130,impr_cost,
time-ablation/rules-t-60000.json,5,False,False,mat-mul,131,time,2.1444180011749268
time-ablation/rules-t-60000.json,5,False,False,mat-mul,131,cost,-1.0
time-ablation/rules-t-60000.json,5,False,False,mat-mul,131,phase_1_n,
time-ablation/rules-t-60000.json,5,False,False,mat-mul,131,phase_2_n,
time-ablation/rules-t-60000.json,5,False,False,mat-mul,131,impr_cost,
time-ablation/rules-t-60000.json,,True,True,q-prod,132,time,0.002010822296142578
time-ablation/rules-t-60000.json,,True,True,q-prod,132,cost,-1.0
time-ablation/rules-t-60000.json,,True,True,q-prod,132,phase_1_n,
time-ablation/rules-t-60000.json,,True,True,q-prod,132,phase_2_n,
time-ablation/rules-t-60000.json,,True,True,q-prod,132,impr_cost,
time-ablation/rules-t-60000.json,,True,True,2d-conv,133,time,0.0016255378723144531
time-ablation/rules-t-60000.json,,True,True,2d-conv,133,cost,-1.0
time-ablation/rules-t-60000.json,,True,True,2d-conv,133,phase_1_n,
time-ablation/rules-t-60000.json,,True,True,2d-conv,133,phase_2_n,
time-ablation/rules-t-60000.json,,True,True,2d-conv,133,impr_cost,
time-ablation/rules-t-60000.json,,True,True,mat-mul,134,time,0.0015366077423095703
time-ablation/rules-t-60000.json,,True,True,mat-mul,134,cost,-1.0
time-ablation/rules-t-60000.json,,True,True,mat-mul,134,phase_1_n,
time-ablation/rules-t-60000.json,,True,True,mat-mul,134,phase_2_n,
time-ablation/rules-t-60000.json,,True,True,mat-mul,134,impr_cost,
time-ablation/rules-t-60000.json,,True,False,q-prod,135,time,1958.7578718662262
time-ablation/rules-t-60000.json,,True,False,q-prod,135,cost,464.367
time-ablation/rules-t-60000.json,,True,False,q-prod,135,phase_1_n,0
time-ablation/rules-t-60000.json,,True,False,q-prod,135,phase_2_n,
time-ablation/rules-t-60000.json,,True,False,q-prod,135,impr_cost,
time-ablation/rules-t-60000.json,,True,False,2d-conv,136,time,2927.9991228580475
time-ablation/rules-t-60000.json,,True,False,2d-conv,136,cost,35.96999999999999
time-ablation/rules-t-60000.json,,True,False,2d-conv,136,phase_1_n,0
time-ablation/rules-t-60000.json,,True,False,2d-conv,136,phase_2_n,
time-ablation/rules-t-60000.json,,True,False,2d-conv,136,impr_cost,
time-ablation/rules-t-60000.json,,True,False,mat-mul,137,time,765.9294745922089
time-ablation/rules-t-60000.json,,True,False,mat-mul,137,cost,4.948
time-ablation/rules-t-60000.json,,True,False,mat-mul,137,phase_1_n,0
time-ablation/rules-t-60000.json,,True,False,mat-mul,137,phase_2_n,
time-ablation/rules-t-60000.json,,True,False,mat-mul,137,impr_cost,
time-ablation/rules-t-60000.json,,False,True,q-prod,138,time,0.016364574432373047
time-ablation/rules-t-60000.json,,False,True,q-prod,138,cost,-1.0
time-ablation/rules-t-60000.json,,False,True,q-prod,138,phase_1_n,
time-ablation/rules-t-60000.json,,False,True,q-prod,138,phase_2_n,
time-ablation/rules-t-60000.json,,False,True,q-prod,138,impr_cost,
time-ablation/rules-t-60000.json,,False,True,2d-conv,139,time,0.002152681350708008
time-ablation/rules-t-60000.json,,False,True,2d-conv,139,cost,-1.0
time-ablation/rules-t-60000.json,,False,True,2d-conv,139,phase_1_n,
time-ablation/rules-t-60000.json,,False,True,2d-conv,139,phase_2_n,
time-ablation/rules-t-60000.json,,False,True,2d-conv,139,impr_cost,
time-ablation/rules-t-60000.json,,False,True,mat-mul,140,time,0.0019774436950683594
time-ablation/rules-t-60000.json,,False,True,mat-mul,140,cost,-1.0
time-ablation/rules-t-60000.json,,False,True,mat-mul,140,phase_1_n,
time-ablation/rules-t-60000.json,,False,True,mat-mul,140,phase_2_n,
time-ablation/rules-t-60000.json,,False,True,mat-mul,140,impr_cost,
time-ablation/rules-t-60000.json,,False,False,q-prod,141,time,3109.6823670864105
time-ablation/rules-t-60000.json,,False,False,q-prod,141,cost,464.367
time-ablation/rules-t-60000.json,,False,False,q-prod,141,phase_1_n,0
time-ablation/rules-t-60000.json,,False,False,q-prod,141,phase_2_n,
time-ablation/rules-t-60000.json,,False,False,q-prod,141,impr_cost,
time-ablation/rules-t-60000.json,,False,False,2d-conv,142,time,2895.71746301651
time-ablation/rules-t-60000.json,,False,False,2d-conv,142,cost,35.96999999999999
time-ablation/rules-t-60000.json,,False,False,2d-conv,142,phase_1_n,0
time-ablation/rules-t-60000.json,,False,False,2d-conv,142,phase_2_n,
time-ablation/rules-t-60000.json,,False,False,2d-conv,142,impr_cost,
time-ablation/rules-t-60000.json,,False,False,mat-mul,143,time,714.3603065013885
time-ablation/rules-t-60000.json,,False,False,mat-mul,143,cost,4.948
time-ablation/rules-t-60000.json,,False,False,mat-mul,143,phase_1_n,0
time-ablation/rules-t-60000.json,,False,False,mat-mul,143,phase_2_n,
time-ablation/rules-t-60000.json,,False,False,mat-mul,143,impr_cost,
,0,True,True,q-prod,144,time,0.015770435333251953
,0,True,True,q-prod,144,cost,-1.0
,0,True,True,q-prod,144,phase_1_n,
,0,True,True,q-prod,144,phase_2_n,
,0,True,True,q-prod,144,impr_cost,
,0,True,True,2d-conv,145,time,0.0016684532165527344
,0,True,True,2d-conv,145,cost,-1.0
,0,True,True,2d-conv,145,phase_1_n,
,0,True,True,2d-conv,145,phase_2_n,
,0,True,True,2d-conv,145,impr_cost,
,0,True,True,mat-mul,146,time,0.0014722347259521484
,0,True,True,mat-mul,146,cost,-1.0
,0,True,True,mat-mul,146,phase_1_n,
,0,True,True,mat-mul,146,phase_2_n,
