rules,cost-filter,sub-prog,bench,id,variable,value
,5.0,False,q-prod,39,phase_1_n,
,5.0,False,q-prod,39,phase_2_n,
,5.0,False,q-prod,39,phase_3_n,
,5.0,False,q-prod,39,impr_cost,
,,True,q-prod,40,time,0.002653837203979492
,,True,q-prod,40,cost,nan
,,True,q-prod,40,phase_1_n,
,,True,q-prod,40,phase_2_n,
,,True,q-prod,40,phase_3_n,
,,True,q-prod,40,impr_cost,
,,False,q-prod,41,time,0.002574443817138672
,,False,q-prod,41,cost,nan
,,False,q-prod,41,phase_1_n,
,,False,q-prod,41,phase_2_n,
,,False,q-prod,41,phase_3_n,
,,False,q-prod,41,impr_cost,
