rules,cost-filter,sub-prog,bench,id,variable,value
time-ablation/rules-t-600.json,5,False,q-prod,29,phase_1_n,0
time-ablation/rules-t-600.json,5,False,q-prod,29,phase_2_n,5
time-ablation/rules-t-600.json,5,False,q-prod,29,phase_3_n,0
time-ablation/rules-t-600.json,5,False,q-prod,29,impr_cost,
time-ablation/rules-t-600.json,,True,q-prod,30,time,211.39973759651184
time-ablation/rules-t-600.json,,True,q-prod,30,cost,-1.0
time-ablation/rules-t-600.json,,True,q-prod,30,phase_1_n,3342
time-ablation/rules-t-600.json,,True,q-prod,30,phase_2_n,
time-ablation/rules-t-600.json,,True,q-prod,30,phase_3_n,
time-ablation/rules-t-600.json,,True,q-prod,30,impr_cost,
time-ablation/rules-t-600.json,,True,q-prod,31,time,0.06196403503417969
time-ablation/rules-t-600.json,,True,q-prod,31,cost,-1.0
time-ablation/rules-t-600.json,,True,q-prod,31,phase_1_n,
time-ablation/rules-t-600.json,,True,q-prod,31,phase_2_n,
time-ablation/rules-t-600.json,,True,q-prod,31,phase_3_n,
time-ablation/rules-t-600.json,,True,q-prod,31,impr_cost,
time-ablation/rules-t-600.json,,True,q-prod,32,time,143.75164079666138
time-ablation/rules-t-600.json,,True,q-prod,32,cost,-1.0
time-ablation/rules-t-600.json,,True,q-prod,32,phase_1_n,0
time-ablation/rules-t-600.json,,True,q-prod,32,phase_2_n,3460
time-ablation/rules-t-600.json,,True,q-prod,32,phase_3_n,
time-ablation/rules-t-600.json,,True,q-prod,32,impr_cost,
time-ablation/rules-t-600.json,,False,q-prod,33,time,167.36056232452393
time-ablation/rules-t-600.json,,False,q-prod,33,cost,-1.0
time-ablation/rules-t-600.json,,False,q-prod,33,phase_1_n,3342
time-ablation/rules-t-600.json,,False,q-prod,33,phase_2_n,
time-ablation/rules-t-600.json,,False,q-prod,33,phase_3_n,
time-ablation/rules-t-600.json,,False,q-prod,33,impr_cost,
time-ablation/rules-t-600.json,,False,q-prod,34,time,0.05524420738220215
time-ablation/rules-t-600.json,,False,q-prod,34,cost,-1.0
time-ablation/rules-t-600.json,,False,q-prod,34,phase_1_n,
time-ablation/rules-t-600.json,,False,q-prod,34,phase_2_n,
time-ablation/rules-t-600.json,,False,q-prod,34,phase_3_n,
time-ablation/rules-t-600.json,,False,q-prod,34,impr_cost,
time-ablation/rules-t-600.json,,False,q-prod,35,time,153.54935121536255
time-ablation/rules-t-600.json,,False,q-prod,35,cost,-1.0
time-ablation/rules-t-600.json,,False,q-prod,35,phase_1_n,0
time-ablation/rules-t-600.json,,False,q-prod,35,phase_2_n,3460
time-ablation/rules-t-600.json,,False,q-prod,35,phase_3_n,
time-ablation/rules-t-600.json,,False,q-prod,35,impr_cost,
time-ablation/rules-t-6000.json,0,True,q-prod,36,time,0.07629108428955078
time-ablation/rules-t-6000.json,0,True,q-prod,36,cost,313.884
time-ablation/rules-t-6000.json,0,True,q-prod,36,phase_1_n,11
time-ablation/rules-t-6000.json,0,True,q-prod,36,phase_2_n,5
time-ablation/rules-t-6000.json,0,True,q-prod,36,phase_3_n,1
time-ablation/rules-t-6000.json,0,True,q-prod,36,impr_cost,
time-ablation/rules-t-6000.json,0,True,q-prod,37,time,0.053896188735961914
time-ablation/rules-t-6000.json,0,True,q-prod,37,cost,-1.0
time-ablation/rules-t-6000.json,0,True,q-prod,37,phase_1_n,
time-ablation/rules-t-6000.json,0,True,q-prod,37,phase_2_n,
time-ablation/rules-t-6000.json,0,True,q-prod,37,phase_3_n,
time-ablation/rules-t-6000.json,0,True,q-prod,37,impr_cost,
time-ablation/rules-t-6000.json,0,True,q-prod,38,time,0.054471492767333984
time-ablation/rules-t-6000.json,0,True,q-prod,38,cost,311.884
time-ablation/rules-t-6000.json,0,True,q-prod,38,phase_1_n,0
time-ablation/rules-t-6000.json,0,True,q-prod,38,phase_2_n,17
time-ablation/rules-t-6000.json,0,True,q-prod,38,phase_3_n,0
time-ablation/rules-t-6000.json,0,True,q-prod,38,impr_cost,
time-ablation/rules-t-6000.json,0,False,q-prod,39,time,0.05567359924316406
time-ablation/rules-t-6000.json,0,False,q-prod,39,cost,313.884
time-ablation/rules-t-6000.json,0,False,q-prod,39,phase_1_n,11
time-ablation/rules-t-6000.json,0,False,q-prod,39,phase_2_n,5
time-ablation/rules-t-6000.json,0,False,q-prod,39,phase_3_n,1
time-ablation/rules-t-6000.json,0,False,q-prod,39,impr_cost,
time-ablation/rules-t-6000.json,0,False,q-prod,40,time,0.05235862731933594
time-ablation/rules-t-6000.json,0,False,q-prod,40,cost,-1.0
time-ablation/rules-t-6000.json,0,False,q-prod,40,phase_1_n,
time-ablation/rules-t-6000.json,0,False,q-prod,40,phase_2_n,
time-ablation/rules-t-6000.json,0,False,q-prod,40,phase_3_n,
time-ablation/rules-t-6000.json,0,False,q-prod,40,impr_cost,
time-ablation/rules-t-6000.json,0,False,q-prod,41,time,0.0551910400390625
time-ablation/rules-t-6000.json,0,False,q-prod,41,cost,311.884
time-ablation/rules-t-6000.json,0,False,q-prod,41,phase_1_n,0
time-ablation/rules-t-6000.json,0,False,q-prod,41,phase_2_n,17
time-ablation/rules-t-6000.json,0,False,q-prod,41,phase_3_n,0
time-ablation/rules-t-6000.json,0,False,q-prod,41,impr_cost,
time-ablation/rules-t-6000.json,5,True,q-prod,42,time,0.054215431213378906
time-ablation/rules-t-6000.json,5,True,q-prod,42,cost,316.359
time-ablation/rules-t-6000.json,5,True,q-prod,42,phase_1_n,0
time-ablation/rules-t-6000.json,5,True,q-prod,42,phase_2_n,5
time-ablation/rules-t-6000.json,5,True,q-prod,42,phase_3_n,0
time-ablation/rules-t-6000.json,5,True,q-prod,42,impr_cost,
time-ablation/rules-t-6000.json,5,True,q-prod,43,time,0.05271315574645996
time-ablation/rules-t-6000.json,5,True,q-prod,43,cost,-1.0
time-ablation/rules-t-6000.json,5,True,q-prod,43,phase_1_n,
time-ablation/rules-t-6000.json,5,True,q-prod,43,phase_2_n,
time-ablation/rules-t-6000.json,5,True,q-prod,43,phase_3_n,
time-ablation/rules-t-6000.json,5,True,q-prod,43,impr_cost,
time-ablation/rules-t-6000.json,5,True,q-prod,44,time,0.05415916442871094
time-ablation/rules-t-6000.json,5,True,q-prod,44,cost,316.359
time-ablation/rules-t-6000.json,5,True,q-prod,44,phase_1_n,0
time-ablation/rules-t-6000.json,5,True,q-prod,44,phase_2_n,5
time-ablation/rules-t-6000.json,5,True,q-prod,44,phase_3_n,0
time-ablation/rules-t-6000.json,5,True,q-prod,44,impr_cost,
time-ablation/rules-t-6000.json,5,False,q-prod,45,time,0.054889678955078125
time-ablation/rules-t-6000.json,5,False,q-prod,45,cost,316.359
time-ablation/rules-t-6000.json,5,False,q-prod,45,phase_1_n,0
time-ablation/rules-t-6000.json,5,False,q-prod,45,phase_2_n,5
time-ablation/rules-t-6000.json,5,False,q-prod,45,phase_3_n,0
time-ablation/rules-t-6000.json,5,False,q-prod,45,impr_cost,
time-ablation/rules-t-6000.json,5,False,q-prod,46,time,0.05248856544494629
time-ablation/rules-t-6000.json,5,False,q-prod,46,cost,-1.0
time-ablation/rules-t-6000.json,5,False,q-prod,46,phase_1_n,
time-ablation/rules-t-6000.json,5,False,q-prod,46,phase_2_n,
time-ablation/rules-t-6000.json,5,False,q-prod,46,phase_3_n,
time-ablation/rules-t-6000.json,5,False,q-prod,46,impr_cost,
time-ablation/rules-t-6000.json,5,False,q-prod,47,time,0.05404043197631836
time-ablation/rules-t-6000.json,5,False,q-prod,47,cost,316.359
time-ablation/rules-t-6000.json,5,False,q-prod,47,phase_1_n,0
time-ablation/rules-t-6000.json,5,False,q-prod,47,phase_2_n,5
time-ablation/rules-t-6000.json,5,False,q-prod,47,phase_3_n,0
time-ablation/rules-t-6000.json,5,False,q-prod,47,impr_cost,
time-ablation/rules-t-6000.json,,True,q-prod,48,time,251.12355875968933
time-ablation/rules-t-6000.json,,True,q-prod,48,cost,-1.0
time-ablation/rules-t-6000.json,,True,q-prod,48,phase_1_n,4552
time-ablation/rules-t-6000.json,,True,q-prod,48,phase_2_n,
time-ablation/rules-t-6000.json,,True,q-prod,48,phase_3_n,
time-ablation/rules-t-6000.json,,True,q-prod,48,impr_cost,
time-ablation/rules-t-6000.json,,True,q-prod,49,time,0.06206369400024414
time-ablation/rules-t-6000.json,,True,q-prod,49,cost,-1.0
time-ablation/rules-t-6000.json,,True,q-prod,49,phase_1_n,
time-ablation/rules-t-6000.json,,True,q-prod,49,phase_2_n,
time-ablation/rules-t-6000.json,,True,q-prod,49,phase_3_n,
time-ablation/rules-t-6000.json,,True,q-prod,49,impr_cost,
time-ablation/rules-t-6000.json,,True,q-prod,50,time,91.13887524604797
time-ablation/rules-t-6000.json,,True,q-prod,50,cost,-1.0
time-ablation/rules-t-6000.json,,True,q-prod,50,phase_1_n,0
time-ablation/rules-t-6000.json,,True,q-prod,50,phase_2_n,4670
time-ablation/rules-t-6000.json,,True,q-prod,50,phase_3_n,
time-ablation/rules-t-6000.json,,True,q-prod,50,impr_cost,
time-ablation/rules-t-6000.json,,False,q-prod,51,time,183.0361499786377
time-ablation/rules-t-6000.json,,False,q-prod,51,cost,-1.0
time-ablation/rules-t-6000.json,,False,q-prod,51,phase_1_n,4552
time-ablation/rules-t-6000.json,,False,q-prod,51,phase_2_n,
time-ablation/rules-t-6000.json,,False,q-prod,51,phase_3_n,
time-ablation/rules-t-6000.json,,False,q-prod,51,impr_cost,
time-ablation/rules-t-6000.json,,False,q-prod,52,time,0.06599998474121094
time-ablation/rules-t-6000.json,,False,q-prod,52,cost,-1.0
time-ablation/rules-t-6000.json,,False,q-prod,52,phase_1_n,
time-ablation/rules-t-6000.json,,False,q-prod,52,phase_2_n,
time-ablation/rules-t-6000.json,,False,q-prod,52,phase_3_n,
time-ablation/rules-t-6000.json,,False,q-prod,52,impr_cost,
time-ablation/rules-t-6000.json,,False,q-prod,53,time,188.17154574394226
time-ablation/rules-t-6000.json,,False,q-prod,53,cost,-1.0
time-ablation/rules-t-6000.json,,False,q-prod,53,phase_1_n,0
time-ablation/rules-t-6000.json,,False,q-prod,53,phase_2_n,4670
time-ablation/rules-t-6000.json,,False,q-prod,53,phase_3_n,
time-ablation/rules-t-6000.json,,False,q-prod,53,impr_cost,
time-ablation/rules-t-60000.json,0,True,q-prod,54,time,2.9077157974243164
time-ablation/rules-t-60000.json,0,True,q-prod,54,cost,76.619
time-ablation/rules-t-60000.json,0,True,q-prod,54,phase_1_n,130
time-ablation/rules-t-60000.json,0,True,q-prod,54,phase_2_n,254
time-ablation/rules-t-60000.json,0,True,q-prod,54,phase_3_n,6
time-ablation/rules-t-60000.json,0,True,q-prod,54,impr_cost,
time-ablation/rules-t-60000.json,0,True,q-prod,55,time,2.215447425842285
time-ablation/rules-t-60000.json,0,True,q-prod,55,cost,-1.0
time-ablation/rules-t-60000.json,0,True,q-prod,55,phase_1_n,
time-ablation/rules-t-60000.json,0,True,q-prod,55,phase_2_n,
time-ablation/rules-t-60000.json,0,True,q-prod,55,phase_3_n,
time-ablation/rules-t-60000.json,0,True,q-prod,55,impr_cost,
time-ablation/rules-t-60000.json,0,True,q-prod,56,time,3.2306020259857178
time-ablation/rules-t-60000.json,0,True,q-prod,56,cost,72.619
time-ablation/rules-t-60000.json,0,True,q-prod,56,phase_1_n,0
time-ablation/rules-t-60000.json,0,True,q-prod,56,phase_2_n,390
time-ablation/rules-t-60000.json,0,True,q-prod,56,phase_3_n,0
time-ablation/rules-t-60000.json,0,True,q-prod,56,impr_cost,
time-ablation/rules-t-60000.json,0,False,q-prod,57,time,2.866018772125244
time-ablation/rules-t-60000.json,0,False,q-prod,57,cost,76.619
time-ablation/rules-t-60000.json,0,False,q-prod,57,phase_1_n,130
time-ablation/rules-t-60000.json,0,False,q-prod,57,phase_2_n,254
time-ablation/rules-t-60000.json,0,False,q-prod,57,phase_3_n,6
time-ablation/rules-t-60000.json,0,False,q-prod,57,impr_cost,
time-ablation/rules-t-60000.json,0,False,q-prod,58,time,2.1996259689331055
time-ablation/rules-t-60000.json,0,False,q-prod,58,cost,-1.0
time-ablation/rules-t-60000.json,0,False,q-prod,58,phase_1_n,
time-ablation/rules-t-60000.json,0,False,q-prod,58,phase_2_n,
time-ablation/rules-t-60000.json,0,False,q-prod,58,phase_3_n,
time-ablation/rules-t-60000.json,0,False,q-prod,58,impr_cost,
time-ablation/rules-t-60000.json,0,False,q-prod,59,time,3.226195812225342
time-ablation/rules-t-60000.json,0,False,q-prod,59,cost,72.619
time-ablation/rules-t-60000.json,0,False,q-prod,59,phase_1_n,0
time-ablation/rules-t-60000.json,0,False,q-prod,59,phase_2_n,390
time-ablation/rules-t-60000.json,0,False,q-prod,59,phase_3_n,0
time-ablation/rules-t-60000.json,0,False,q-prod,59,impr_cost,
time-ablation/rules-t-60000.json,5,True,q-prod,60,time,2.843768835067749
time-ablation/rules-t-60000.json,5,True,q-prod,60,cost,81.05800000000002
time-ablation/rules-t-60000.json,5,True,q-prod,60,phase_1_n,1
time-ablation/rules-t-60000.json,5,True,q-prod,60,phase_2_n,254
time-ablation/rules-t-60000.json,5,True,q-prod,60,phase_3_n,0
time-ablation/rules-t-60000.json,5,True,q-prod,60,impr_cost,
time-ablation/rules-t-60000.json,5,True,q-prod,61,time,2.210960865020752
time-ablation/rules-t-60000.json,5,True,q-prod,61,cost,-1.0
time-ablation/rules-t-60000.json,5,True,q-prod,61,phase_1_n,
time-ablation/rules-t-60000.json,5,True,q-prod,61,phase_2_n,
time-ablation/rules-t-60000.json,5,True,q-prod,61,phase_3_n,
time-ablation/rules-t-60000.json,5,True,q-prod,61,impr_cost,
time-ablation/rules-t-60000.json,5,True,q-prod,62,time,2.8159823417663574
time-ablation/rules-t-60000.json,5,True,q-prod,62,cost,81.05800000000002
time-ablation/rules-t-60000.json,5,True,q-prod,62,phase_1_n,0
